,Lipid,R2_mean,MAPE_mean
0,LPC O-16;2,0.5991,0.2913
69,PE 38;4,0.5851,0.3879
70,PA(38;1) ,0.4057,0.3545
71,SM 36;1_dup,0.7768,0.367
72,PC 32;1,0.7655,0.248
73,PE 36;0,0.7612,0.3429
74,LBPA(34;1) ,0.7114,0.238
75,PC 32;0_dup,0.8075,0.3092
76,PG(34;0) ,0.8031,0.3055
77,PC 35;1,0.4288,0.4185
78,PA 40;4,0.6691,0.2622
79,PC 35;0,0.3159,0.7372
80,PI-Cer(t30;1) ,0.443,0.2976
81,PE 36;4,0.3807,0.3145
82,PI-Cer(t30;0) _dup,0.2895,0.5126
83,PE 36;3,0.1824,0.9019
84,PE 36;2,0.4057,0.2973
85,HexCer 36;1,0.6548,0.4365
86,PC 34;1_dup,0.7423,0.2451
87,HexCer 40;2,0.6473,0.599
88,PE O-39;7,0.4218,0.2511
89,CerP(t42;1) ,0.4818,0.2441
90,PC 34;0_dup,0.6429,0.2529
91,PE 38;6_dup,0.4627,0.6611
92,PE O-39;6,0.1049,0.9016
93,PE(36;0) ,0.4752,0.2605
94,PC 36;2,0.2982,0.34
95,PA 40;6,0.3109,0.7163
96,PA 40;6_dup,0.6389,0.2868
97,PC 36;1_dup,0.5208,0.4011
98,PA(40;5) ,0.6794,0.272
99,PI-Cer(t32;1) _dup,0.6252,0.2585
100,PE O-38;5_dup,0.1243,0.8956
101,PE 38;4_dup,0.5423,0.4591
102,PE 40;6_dup,0.3372,1.2191
103,PG(36;1(OH)) ,0.2743,1.4574
104,PE 37;2,0.5361,0.273
105,PE 40;4,0.3519,0.471
106,SM 38;1,0.6887,0.4057
107,PC 34.1,0.6962,0.3086
108,PG(36;1) ,0.693,0.2947
109,PE O-40;6,0.6339,0.2457
110,PE O-40;6_dup,0.7204,0.2914
111,PE 38;6_dup,0.6696,0.3613
112,PC 37;1,0.2422,0.5225
113,PG(34;1(OH)) ,0.6112,0.3233
114,PA 42;4,0.3665,0.4637
115,PE O-38;5,0.2341,0.2913
116,PC 36;4,0.7567,0.3161
117,PI-Cer(t32;1) _dup,0.1916,0.852
118,PE 38;4_dup,0.5845,0.3794
119,PC 38;6,0.4846,0.3793
120,PC 36.2,0.459,0.2569
121,HexCer 40;0,0.5993,0.4531
122,PC 35;2,0.4358,0.6736
123,HexCer 38;1,0.7015,0.526
124,PC 36;1,0.5527,0.2581
125,PA(42;8) ,0.4625,0.3753
126,PE(40;7) ,0.2785,0.8668
127,PC 35;1_dup,0.5531,0.2427
128,PA 42;7,0.5296,0.3259
129,SM 42;2,0.4682,0.5484
130,PE(P-40;6) ,0.2943,0.786
131,PE 40;6,0.5712,0.3931
132,PG(36;1(OH)) _dup,0.4851,0.4803
133,PE(O-40;6) ,0.1785,0.9217
134,PE O-41;11,0.4015,0.3457
135,PC 36;4_dup,0.8012,0.3655
136,PE(42;6) ,0.2254,0.8424
137,PS(38;0) ,0.746,0.4455
138,PG(38;4) ,0.7873,0.3345
139,PC O-39;9,0.6958,0.2845
140,PC 36;3,0.4069,0.2844
141,HexCer 40;1,0.753,0.5728
142,PG(38;3) ,0.3602,0.3391
143,PE(40;9) ,0.6353,0.4284
144,PE O-42;8,0.49,0.2654
145,PG(38;2) ,0.4524,0.2375
146,SM 40;1,0.725,0.7349
147,PE(40;8) ,0.1373,0.94
148,PC 36;1_dup,0.6382,0.3042
149,PG(38;1) ,0.6272,0.2752
150,PE 40;7,0.6261,0.3292
151,PS 36;1,0.607,0.6174
152,PC 38;6_dup,0.7136,0.3053
153,PE 40;6_dup,0.6181,0.479
154,PC 38;5,0.6325,0.3751
155,PG(36;1(OH)) _dup,0.5989,0.4207
156,PC 38;4_dup,0.701,0.3069
157,HexCer 42;2,0.7483,0.6342
158,PE(40;4) ,0.4535,0.2747
159,Hex2Cer 32;1,0.4049,0.6117
160,PC 40;6,0.3535,0.4663
161,SM 42;2_dup,0.5705,0.6791
162,HexCer 40;2;O3,0.6757,0.4997
163,PI-Cer(d38;0) ,0.7454,1.1476
164,HexCer(t40;0) ,0.6912,0.4839
165,HexCer(t40;0) _dup,0.6966,0.5187
166,SM(t40;1) ,0.5056,0.4763
167,PC 38;6_dup,0.756,0.3776
168,PG(40;6) ,0.7411,0.3409
169,PC(38;5) ,0.6082,0.3847
170,PC(38;5) _dup,0.7349,0.3485
171,PS(40;1) ,0.6942,0.4313
172,PG(40;5) ,0.705,0.3115
173,PC 38;4,0.7424,0.3528
174,HexCer 42;2_dup,0.7651,1.3267
175,HexCer(t42;2) ,0.6899,0.457
176,PG(40;4) ,0.7294,0.3293
177,PS 38;4,0.5377,0.6568
178,PC 38;3,0.6401,0.2898
179,HexCer 42;1,0.6943,0.4387
180,HexCer 42;1_dup,0.755,0.8321
181,PA(48;11) ,0.3579,0.6623
182,SM 42;2_dup,0.6041,0.5478
183,PC 38;2,0.6753,0.3667
184,PE(40;2(OH)) ,0.4062,0.6027
185,PC 38;1,0.7428,0.3826
186,PG(40;1) ,0.708,0.426
187,PC 40;6_dup,0.548,0.3417
188,HexCer 42;2;O3,0.7252,0.8905
189,HexCer 42;1;O3,0.7284,1.1323
190,PGP(34;1) ,0.3743,0.63
191,HexCer(t42;0) ,0.6782,0.4647
192,SM(t42;1) ,0.3765,0.5772
193,PC(40;7) ,0.5997,0.329
194,PC 40;6_dup,0.6271,0.4067
195,PG(42;6) ,0.6038,0.3661
196,Hex2Cer 32;0,0.433,0.5862
197,SHexCer 38;1;3,0.3956,0.4371
198,PE(44;11(OH)) ,0.0895,0.9408
199,PC(40;4) ,0.5049,0.3123
200,PS(40;4) ,0.127,0.95
201,PIP(O-36;5) ,0.1866,0.8744
