# Summary
Lipid,R2
PA 38:3,0.3405

# Feature Importances
Feature,Importance
ENSMUST00000168630,2.571516809676372
ENSMUST00000107968,1.947294729745288
ENSMUST00000128904,1.8509196481905756
ENSMUST00000050519,1.6831938931317256
ENSMUST00000021004,1.3953924173997059
ENSMUST00000067741,1.3652052567097288
ENSMUST00000071798,1.160585778087301
ENSMUST00000096494,1.0749138581605107
ENSMUST00000221025,0.9703741943883849
ENSMUST00000186458,0.9468674474694146
ENSMUST00000208932,0.9187163537807754
ENSMUST00000039630,0.9058350425458268
ENSMUST00000032710,0.8757995304018518
ENSMUST00000042158,0.830364000496627
ENSMUST00000023807,0.8147767325502795
ENSMUST00000081265,0.7892968944356752
ENSMUST00000023568,0.7811362790144946
ENSMUST00000217289,0.757899261134091
ENSMUST00000095550,0.75188588660305
ENSMUST00000102820,0.7489088019109227
ENSMUST00000029822,0.7273692740802522
ENSMUST00000058007,0.7204483970066875
ENSMUST00000003843,0.7067389558493874
ENSMUST00000029848,0.6924935475827408
ENSMUST00000091892,0.6762171977604848
ENSMUST00000142742,0.6742631466558017
ENSMUST00000100676,0.6466631834142105
ENSMUST00000113054,0.6331337975763616
ENSMUST00000061601,0.6321592832706924
ENSMUST00000124059,0.6150052325888082
ENSMUST00000042744,0.6067181013508262
ENSMUST00000095037,0.5980485948414334
ENSMUST00000005815,0.5816693976962719
ENSMUST00000103426,0.5583152592485209
ENSMUST00000043259,0.5568083806190424
ENSMUST00000108076,0.5548657641775334
ENSMUST00000114468,0.5508473928237485
ENSMUST00000169693,0.5327420821384319
ENSMUST00000020040,0.5245844854963897
ENSMUST00000028123,0.520322670794391
ENSMUST00000090697,0.5003909818756866
ENSMUST00000119026,0.49623070179378825
ENSMUST00000021420,0.4857738866009222
ENSMUST00000000275,0.4760607004045338
ENSMUST00000112516,0.47149274646950795
ENSMUST00000057021,0.4649876318086834
ENSMUST00000142118,0.4520622597237186
ENSMUST00000033919,0.4512139225153389
ENSMUST00000173985,0.4354151591149007
ENSMUST00000058787,0.42609017355786893
ENSMUST00000112832,0.4196581063134744
ENSMUST00000039987,0.40926191740174056
ENSMUST00000120678,0.4045918113593237
ENSMUST00000064770,0.40047760235359453
ENSMUST00000090473,0.39708489306956646
ENSMUST00000174353,0.39233172260369015
ENSMUST00000042792,0.38958555662835365
ENSMUST00000060369,0.38686407439437215
ENSMUST00000093944,0.37820643563815753
ENSMUST00000091227,0.3744218228644824
ENSMUST00000053491,0.37413314120675056
ENSMUST00000173932,0.3676214380365368
ENSMUST00000074783,0.3672802258184345
ENSMUST00000022100,0.36673528343424844
ENSMUST00000062483,0.36332570078350424
ENSMUST00000021284,0.3620042688533027
ENSMUST00000101197,0.35832108020140896
ENSMUST00000032902,0.3408403913498343
ENSMUST00000189828,0.3405464943931339
ENSMUST00000161490,0.3403919205538919
ENSMUST00000035020,0.3349460635919228
ENSMUST00000045374,0.33492965697268523
ENSMUST00000059787,0.3346671317974531
ENSMUST00000024880,0.33424033693416805
ENSMUST00000137402,0.32922811626024223
ENSMUST00000169470,0.32250815360697177
ENSMUST00000080559,0.32191857533250107
ENSMUST00000035471,0.3119332464031491
ENSMUST00000139505,0.3101764231927673
ENSMUST00000171691,0.30703888768135285
ENSMUST00000173539,0.3056455259210809
ENSMUST00000027059,0.30509087377053384
ENSMUST00000075644,0.30394231639051267
ENSMUST00000052827,0.29673316633808305
ENSMUST00000014777,0.2956846837230106
ENSMUST00000051773,0.2931470624617564
ENSMUST00000151015,0.2904483537332586
ENSMUST00000024858,0.2896311486268119
ENSMUST00000146253,0.2861434869028529
ENSMUST00000040434,0.282134916032855
ENSMUST00000113498,0.2808770538567007
ENSMUST00000031017,0.2768665124186395
ENSMUST00000224088,0.27480659548189995
ENSMUST00000167460,0.27207651359138985
ENSMUST00000044380,0.2712946450306335
ENSMUST00000189022,0.266810733505005
ENSMUST00000081654,0.2653853359904008
ENSMUST00000139906,0.2635078855623216
ENSMUST00000058535,0.2633160682042313
ENSMUST00000015628,0.2622667796609767
ENSMUST00000003351,0.26061707798919065
ENSMUST00000005493,0.2603650802495555
ENSMUST00000122120,0.2561912068672825
ENSMUST00000028118,0.2519486622594876
ENSMUST00000115323,0.2517011363445193
ENSMUST00000067841,0.2482918909372856
ENSMUST00000021195,0.2469910439993067
ENSMUST00000080780,0.2458260566087992
ENSMUST00000004076,0.24486133796077486
ENSMUST00000238946,0.24474947553926832
ENSMUST00000036439,0.23924605313752634
ENSMUST00000028355,0.236994045359473
ENSMUST00000067444,0.23694829975492243
ENSMUST00000136205,0.23672700310204425
ENSMUST00000027601,0.23432335773557256
ENSMUST00000106663,0.23328840809636725
ENSMUST00000066060,0.23317091158839
ENSMUST00000026917,0.23083257461426282
ENSMUST00000124790,0.22987441568467518
ENSMUST00000063140,0.22710770886024376
ENSMUST00000109191,0.22666065981809683
ENSMUST00000069763,0.22623792230497364
ENSMUST00000088454,0.22413526049436394
ENSMUST00000034026,0.22387917388347833
ENSMUST00000121990,0.22224014676248297
ENSMUST00000112712,0.22139067253682285
ENSMUST00000072899,0.2174967076321481
ENSMUST00000119598,0.21554437094176038
ENSMUST00000028188,0.21532327362726564
ENSMUST00000111087,0.21474747874135605
ENSMUST00000194514,0.2129738340087766
ENSMUST00000044828,0.21124030635023058
ENSMUST00000063597,0.20927559670328047
ENSMUST00000203775,0.20662270622153778
ENSMUST00000000910,0.20579358157562821
ENSMUST00000036300,0.20518153872840975
ENSMUST00000114553,0.20506288190074873
ENSMUST00000028663,0.2047413182039773
ENSMUST00000029876,0.20401561629326687
ENSMUST00000023754,0.20150155133966938
ENSMUST00000039366,0.1990457672143955
ENSMUST00000036653,0.19865908172145805
ENSMUST00000028689,0.19795755993554376
ENSMUST00000029948,0.19741471770797514
ENSMUST00000036019,0.19732238499086094
ENSMUST00000119068,0.19635125815775614
ENSMUST00000224594,0.19624133415518724
ENSMUST00000024755,0.19517508644522163
ENSMUST00000179526,0.1940989672829756
ENSMUST00000099151,0.1940128606340542
ENSMUST00000024840,0.19321043182142106
ENSMUST00000037294,0.1927975608086261
ENSMUST00000088677,0.192351268726441
ENSMUST00000205228,0.19093199900384233
ENSMUST00000237521,0.19044908785650003
ENSMUST00000038856,0.1902119849987673
ENSMUST00000070125,0.18946614259061034
ENSMUST00000052907,0.18845249585944487
ENSMUST00000030508,0.18843499579431533
ENSMUST00000047328,0.1868128000578307
ENSMUST00000066412,0.18630911944912834
ENSMUST00000000033,0.18525874772845885
ENSMUST00000057645,0.18436099137467743
ENSMUST00000054819,0.18335047411854288
ENSMUST00000118578,0.182234969312384
ENSMUST00000129100,0.18167418315045591
ENSMUST00000022013,0.18113035075532255
ENSMUST00000050027,0.1806942810380374
ENSMUST00000053017,0.1806022072844737
ENSMUST00000047480,0.18001537633556497
ENSMUST00000091458,0.18000160972423257
ENSMUST00000039516,0.1787926402220103
ENSMUST00000029633,0.17827334265994316
ENSMUST00000134921,0.17816140821716267
ENSMUST00000162098,0.1776934299281575
ENSMUST00000042850,0.17725565109187938
ENSMUST00000113438,0.17714532525302704
ENSMUST00000169934,0.175333185701635
ENSMUST00000002765,0.17523066699052423
ENSMUST00000012664,0.17461880637489133
ENSMUST00000050958,0.17435540805195676
ENSMUST00000172939,0.17403850542698238
ENSMUST00000027988,0.1739872861545284
ENSMUST00000039631,0.17206575125345935
ENSMUST00000040576,0.17160216338845888
ENSMUST00000162899,0.17028328250600455
ENSMUST00000089215,0.16975492483619847
ENSMUST00000183482,0.16947764906067891
ENSMUST00000001867,0.1693110212651805
ENSMUST00000079788,0.16759836858656546
ENSMUST00000056344,0.16646133233736374
ENSMUST00000182056,0.1662626297497192
ENSMUST00000022195,0.16619992048171092
ENSMUST00000090461,0.1658799331785691
ENSMUST00000102976,0.16507906555733814
ENSMUST00000229953,0.16495248742626942
ENSMUST00000030676,0.1648765988687367
ENSMUST00000109546,0.16420697545871893
ENSMUST00000118661,0.16152791109604397
ENSMUST00000184666,0.1612609523335937
ENSMUST00000000219,0.16091059780915132
ENSMUST00000090813,0.16057037693801707
ENSMUST00000035577,0.15926994631883107
ENSMUST00000012587,0.15711044340152172
ENSMUST00000054351,0.15673564987220914
ENSMUST00000081574,0.15667849256892089
ENSMUST00000175965,0.1562284919756721
ENSMUST00000161263,0.1545665336357171
ENSMUST00000122333,0.15449043773696447
ENSMUST00000029441,0.15431445150178072
ENSMUST00000233296,0.1537425958668134
ENSMUST00000105283,0.15363490508931996
