# Summary
Lipid,R2
Hex2Cer 32:1,0.4185

# Feature Importances
Feature,Importance
ENSMUST00000102665,4.082618771096312
ENSMUST00000230532,3.7811758454766706
ENSMUST00000161490,2.7942707586773485
ENSMUST00000124470,2.7189766527778114
ENSMUST00000221470,1.8002399678752448
ENSMUST00000023807,1.4745125854551746
ENSMUST00000206034,1.3690449700390537
ENSMUST00000041646,1.2555548914073713
ENSMUST00000107968,1.138755159160098
ENSMUST00000210209,0.9731496117419998
ENSMUST00000029441,0.8854548973901373
ENSMUST00000074171,0.8462505477503148
ENSMUST00000029876,0.8076964691102106
ENSMUST00000151015,0.7798260446849776
ENSMUST00000168630,0.7261221895164813
ENSMUST00000021284,0.7219200132134189
ENSMUST00000091227,0.6945653033491463
ENSMUST00000090813,0.6525890486574647
ENSMUST00000052708,0.6461448360986468
ENSMUST00000109621,0.6369317327916068
ENSMUST00000062483,0.6306647788281238
ENSMUST00000054095,0.6297670857801992
ENSMUST00000027083,0.6258409222201031
ENSMUST00000067741,0.6192062466412781
ENSMUST00000058714,0.6136301030308159
ENSMUST00000028188,0.6127492164514281
ENSMUST00000020439,0.5902456270575083
ENSMUST00000001867,0.5846325249021287
ENSMUST00000053306,0.5807346542729108
ENSMUST00000095037,0.5718824733058236
ENSMUST00000113054,0.5639135856380448
ENSMUST00000050027,0.5253098691012467
ENSMUST00000119598,0.5204416406501496
ENSMUST00000029633,0.5026808480449104
ENSMUST00000082430,0.4759608481157148
ENSMUST00000043259,0.47553734791406765
ENSMUST00000063433,0.472404354469498
ENSMUST00000071798,0.4712622641703933
ENSMUST00000174353,0.46615677472719425
ENSMUST00000233296,0.4656988700938149
ENSMUST00000063140,0.4614810632093195
ENSMUST00000122333,0.45147327147111
ENSMUST00000119026,0.44194408116717665
ENSMUST00000030533,0.4384472841400073
ENSMUST00000095784,0.4271830727830132
ENSMUST00000186458,0.42211707901592527
ENSMUST00000102820,0.4215494364744166
ENSMUST00000100676,0.4205576609542828
ENSMUST00000045374,0.41863751026964885
ENSMUST00000058007,0.41739958863588933
ENSMUST00000000253,0.41726440419375516
ENSMUST00000032902,0.4166087044261406
ENSMUST00000042850,0.4101167917423147
ENSMUST00000160810,0.3988842685322479
ENSMUST00000094103,0.3964904058917262
ENSMUST00000047328,0.3947912781139363
ENSMUST00000173539,0.39347255491015276
ENSMUST00000029297,0.3860636997890715
ENSMUST00000173533,0.38113249188050546
ENSMUST00000039631,0.3786125949639573
ENSMUST00000057021,0.37789537537544154
ENSMUST00000103426,0.3690833726659857
ENSMUST00000023568,0.3685589425866361
ENSMUST00000224088,0.36484646364869155
ENSMUST00000128904,0.3591767150213488
ENSMUST00000053922,0.35914950914400146
ENSMUST00000108076,0.34534992796721325
ENSMUST00000032710,0.3426216720357879
ENSMUST00000167460,0.3411167973391232
ENSMUST00000111063,0.3372898753599432
ENSMUST00000176383,0.3340134682794839
ENSMUST00000121990,0.32987633991020215
ENSMUST00000028166,0.3284765149982408
ENSMUST00000033919,0.32816877728489363
ENSMUST00000078527,0.32737114449963306
ENSMUST00000039516,0.32523064068345203
ENSMUST00000124790,0.3202305329256568
ENSMUST00000054883,0.3191393077288047
ENSMUST00000080559,0.31536178849863056
ENSMUST00000106663,0.31420747408950717
ENSMUST00000079788,0.31096441727884516
ENSMUST00000057849,0.31090375385834274
ENSMUST00000067458,0.3104881774486755
ENSMUST00000047480,0.3078593726134871
ENSMUST00000180488,0.30401478434137885
ENSMUST00000100089,0.3036539083123253
ENSMUST00000152412,0.3009377985238434
ENSMUST00000026917,0.3007655970650413
ENSMUST00000015628,0.2981292625854453
ENSMUST00000042744,0.29689767175654275
ENSMUST00000036653,0.2954610125146536
ENSMUST00000036300,0.2940677063012046
ENSMUST00000205228,0.28889199602239335
ENSMUST00000140626,0.2831199207239365
ENSMUST00000042792,0.27866658242279535
ENSMUST00000136205,0.27833491540064004
ENSMUST00000073957,0.2711528786893618
ENSMUST00000005815,0.26870790177474746
ENSMUST00000237521,0.2685496674167174
ENSMUST00000066060,0.26828352710366726
ENSMUST00000159359,0.2677410841370817
ENSMUST00000045706,0.26690995095007924
ENSMUST00000034408,0.2667740647184719
ENSMUST00000022921,0.258689692404816
ENSMUST00000024880,0.2559406816866441
ENSMUST00000045738,0.25549822118276877
ENSMUST00000019994,0.25430812441035805
ENSMUST00000095550,0.25339517192714767
ENSMUST00000221025,0.25249366120594113
ENSMUST00000100070,0.2516588270722788
ENSMUST00000124059,0.24853505766194703
ENSMUST00000118578,0.24741781322886716
ENSMUST00000027601,0.24578013691467684
ENSMUST00000087950,0.24525851279497327
ENSMUST00000064405,0.2448987673445089
ENSMUST00000060225,0.24443872288705568
ENSMUST00000109159,0.2422490669014055
ENSMUST00000176129,0.23973615651581442
ENSMUST00000069360,0.2379741996472311
ENSMUST00000137402,0.23665023542550664
ENSMUST00000084650,0.23432054854504134
ENSMUST00000074783,0.2339410070294286
ENSMUST00000189828,0.2326185866420625
ENSMUST00000000275,0.2311907527002407
ENSMUST00000173985,0.23102499583685182
ENSMUST00000067444,0.22696904836504478
ENSMUST00000044828,0.22568234056564543
ENSMUST00000002765,0.22553274744554336
ENSMUST00000096494,0.22490899787581375
ENSMUST00000161255,0.221558126337862
ENSMUST00000012587,0.2212138970363327
ENSMUST00000030025,0.21760166468012188
ENSMUST00000208932,0.2164348463738529
ENSMUST00000091892,0.21200912196716443
ENSMUST00000105287,0.21181518247208275
ENSMUST00000172939,0.21175371511008234
ENSMUST00000199581,0.21172975803588864
ENSMUST00000005255,0.21086627150984594
ENSMUST00000028355,0.2105268584718168
ENSMUST00000077191,0.21036709848437624
ENSMUST00000033198,0.2068378322470134
ENSMUST00000035020,0.2067598555024978
ENSMUST00000029848,0.20578418728430378
ENSMUST00000028663,0.20555949215457014
ENSMUST00000065224,0.202424620325609
ENSMUST00000074372,0.19971019893299197
ENSMUST00000054351,0.19812220167808012
ENSMUST00000183482,0.19720734209661797
ENSMUST00000066412,0.1961554332174103
ENSMUST00000021970,0.19174552064521194
ENSMUST00000021195,0.19164959118315644
ENSMUST00000022013,0.1910402168546186
ENSMUST00000116304,0.18910589326555036
ENSMUST00000049272,0.18625960760767912
ENSMUST00000228095,0.18304417162876163
ENSMUST00000030489,0.18261990077282664
ENSMUST00000059562,0.17913333811361287
ENSMUST00000105283,0.17649558140836616
ENSMUST00000118661,0.17558740491027985
ENSMUST00000145302,0.17398756082972822
ENSMUST00000106437,0.17185443722819885
ENSMUST00000160777,0.17118351465667186
ENSMUST00000053768,0.17072278677452896
ENSMUST00000229953,0.17033346634511942
ENSMUST00000088790,0.16922960067673007
ENSMUST00000161263,0.16813953606732493
ENSMUST00000031278,0.16596328217751177
ENSMUST00000052650,0.16445067800377303
ENSMUST00000217289,0.16417326535877633
ENSMUST00000173932,0.16324612774023078
ENSMUST00000075764,0.16300057767218049
ENSMUST00000134921,0.16261581017358542
ENSMUST00000130300,0.15848552862433082
ENSMUST00000070748,0.1572076045688983
ENSMUST00000052827,0.15716224649431176
ENSMUST00000057645,0.1558608227282472
ENSMUST00000094018,0.15567127554677163
ENSMUST00000101120,0.15540485706857388
ENSMUST00000039135,0.15416736215035387
ENSMUST00000025497,0.15221630217952745
ENSMUST00000075644,0.15076671632533833
ENSMUST00000068507,0.15065678988101674
ENSMUST00000066166,0.15007644141072976
ENSMUST00000164163,0.1491556147672736
ENSMUST00000035083,0.14735559874249282
ENSMUST00000053068,0.14554323439460706
ENSMUST00000068952,0.14234613478848362
ENSMUST00000109546,0.14070832448314438
ENSMUST00000226810,0.14055947180581135
ENSMUST00000167199,0.13991359664044806
ENSMUST00000027849,0.1397101004445131
ENSMUST00000121021,0.13773767132790116
ENSMUST00000217381,0.13772905585241202
