# Summary
Lipid,R2
LPC 18:0,0.3995

# Feature Importances
Feature,Importance
ENSMUST00000057503,3.4108814361787156
ENSMUST00000052650,2.251873689292943
ENSMUST00000233296,2.216437150622232
ENSMUST00000142742,1.9966330312386298
ENSMUST00000090473,1.9168820739879542
ENSMUST00000063918,1.6978236134432763
ENSMUST00000021195,1.6351194407206424
ENSMUST00000066060,1.513318299149218
ENSMUST00000050027,1.3053337073107014
ENSMUST00000096494,1.2795088578954523
ENSMUST00000071798,1.0769091619562914
ENSMUST00000128904,1.0171476357565372
ENSMUST00000075644,0.9017993352554097
ENSMUST00000042792,0.8057845008535977
ENSMUST00000042744,0.751116037204644
ENSMUST00000030676,0.749849530458123
ENSMUST00000054351,0.7415589455237249
ENSMUST00000054819,0.6815142395726042
ENSMUST00000093110,0.6595515515432467
ENSMUST00000032902,0.6587498636175371
ENSMUST00000063278,0.6448364379945626
ENSMUST00000028118,0.6360254451748977
ENSMUST00000206034,0.6270434200127516
ENSMUST00000113453,0.6130273979273285
ENSMUST00000160791,0.5808533492556371
ENSMUST00000043259,0.5783163314865619
ENSMUST00000087950,0.5688202478338075
ENSMUST00000031037,0.5555713364601534
ENSMUST00000041606,0.5532386939470416
ENSMUST00000035471,0.5419009929578353
ENSMUST00000114468,0.5409257564842465
ENSMUST00000103426,0.5245373924563729
ENSMUST00000023754,0.5193570120685252
ENSMUST00000164163,0.5105769198730672
ENSMUST00000035014,0.5068247788807491
ENSMUST00000026466,0.501051183980637
ENSMUST00000005255,0.4937803532014916
ENSMUST00000071281,0.4784715835594653
ENSMUST00000078856,0.4701938634983679
ENSMUST00000024755,0.45729563636808
ENSMUST00000121021,0.44070371078348414
ENSMUST00000106663,0.4320330015176071
ENSMUST00000070748,0.4222888453883327
ENSMUST00000118578,0.4090381383020414
ENSMUST00000014174,0.40894551620526876
ENSMUST00000022023,0.4010393516556648
ENSMUST00000155648,0.39892196754409043
ENSMUST00000078527,0.39708251466470396
ENSMUST00000070375,0.3953771774532715
ENSMUST00000196324,0.39285899368981014
ENSMUST00000044297,0.3905620059736379
ENSMUST00000119598,0.382924792567961
ENSMUST00000043577,0.38167852300035593
ENSMUST00000145302,0.378035327114791
