# Summary
Lipid,R2
SM 42:2,0.6865

# Feature Importances
Feature,Importance
ENSMUST00000160777,3.2675561115618703
ENSMUST00000019994,2.962792442186624
ENSMUST00000173533,2.118150321777984
ENSMUST00000044278,2.098981170933495
ENSMUST00000206034,1.7275738996691947
ENSMUST00000107968,1.7023159846742593
ENSMUST00000221470,1.6326214011453803
ENSMUST00000091227,1.6031693318687836
ENSMUST00000039516,1.4378225670124438
ENSMUST00000151015,1.2965228945717924
ENSMUST00000070748,1.2911990869102807
ENSMUST00000055776,1.2261733674840924
ENSMUST00000090813,1.1221498229843971
ENSMUST00000078527,1.102182666618227
ENSMUST00000028188,1.0776644124736423
ENSMUST00000109621,1.052607834666134
ENSMUST00000016638,1.03579526643244
ENSMUST00000068967,1.0059074931598653
ENSMUST00000067444,0.9925591581527797
ENSMUST00000024880,0.9885583026921008
ENSMUST00000210209,0.9798590408358153
ENSMUST00000068581,0.9500041340325225
ENSMUST00000102665,0.9314681356412335
ENSMUST00000087176,0.9189763781388485
ENSMUST00000066384,0.915809321905453
ENSMUST00000118955,0.8432157504955939
ENSMUST00000030676,0.7892760053161127
ENSMUST00000051773,0.7785889400428159
ENSMUST00000063433,0.7502745333249001
ENSMUST00000039135,0.7404431109679074
ENSMUST00000142118,0.7261781150662695
ENSMUST00000075764,0.6795108534663341
ENSMUST00000063140,0.6293765306431257
ENSMUST00000032710,0.6145548985832427
ENSMUST00000000219,0.6139326999428184
ENSMUST00000067741,0.5991937377043124
ENSMUST00000023568,0.5842946354424894
ENSMUST00000028166,0.5752085024915808
ENSMUST00000171691,0.574273906054113
ENSMUST00000034927,0.5639528193052653
ENSMUST00000020040,0.5475953562628435
ENSMUST00000057021,0.5346912442744903
ENSMUST00000099151,0.533462042586918
ENSMUST00000059787,0.5301515921114062
ENSMUST00000217289,0.5278563024503302
ENSMUST00000077962,0.49878156712921795
ENSMUST00000020439,0.4942758363959267
ENSMUST00000058692,0.49390931734575133
ENSMUST00000074171,0.4930498341503838
ENSMUST00000124470,0.4887109555850198
ENSMUST00000029441,0.4744263582531227
ENSMUST00000074783,0.47403022120146326
ENSMUST00000205228,0.4669237633278875
ENSMUST00000230532,0.45916345991874713
ENSMUST00000002765,0.4559507507793371
ENSMUST00000160791,0.4466542682209055
ENSMUST00000018842,0.4460610718722435
ENSMUST00000079788,0.4455940666999604
ENSMUST00000005815,0.44454499165813793
ENSMUST00000096494,0.4426935856489079
ENSMUST00000028663,0.4363630479281627
ENSMUST00000057849,0.43063903272002757
ENSMUST00000042744,0.4084295085017881
ENSMUST00000061545,0.4018881744502594
ENSMUST00000124790,0.4012351174250589
ENSMUST00000139906,0.3996675616215202
ENSMUST00000027059,0.396312529605022
ENSMUST00000029876,0.39270508209182686
ENSMUST00000039987,0.3921643578450713
ENSMUST00000099575,0.3918126936934109
ENSMUST00000152412,0.39074896359515066
ENSMUST00000015712,0.3784042565815965
ENSMUST00000053306,0.37206737589084427
ENSMUST00000174353,0.3693248130297771
ENSMUST00000028883,0.3627533674621859
ENSMUST00000175898,0.3590910178360092
ENSMUST00000049395,0.35137306438544064
ENSMUST00000020102,0.3414522168697088
ENSMUST00000057503,0.33649881815531196
ENSMUST00000179526,0.33141289111946054
ENSMUST00000052907,0.32614328427862765
ENSMUST00000000033,0.31962760080433567
ENSMUST00000029848,0.31613933872740124
ENSMUST00000000275,0.3158558130719073
ENSMUST00000027083,0.3095400584818601
ENSMUST00000042850,0.3055654281063183
ENSMUST00000050551,0.30007115659567757
ENSMUST00000015628,0.2960535116573344
ENSMUST00000084628,0.2923682456009692
ENSMUST00000105283,0.2909919732945561
ENSMUST00000113498,0.2895318183975789
ENSMUST00000034988,0.282462113817414
ENSMUST00000093852,0.2813395745956413
ENSMUST00000178477,0.27392813905650004
ENSMUST00000054883,0.27244577909419526
ENSMUST00000056336,0.26437970763375196
ENSMUST00000021004,0.26123236210497985
ENSMUST00000038856,0.2497285895768536
ENSMUST00000033198,0.24914366290950943
ENSMUST00000124825,0.24782292284231566
ENSMUST00000077524,0.244951949908774
ENSMUST00000033919,0.244215761252941
ENSMUST00000018614,0.23584468045275872
ENSMUST00000043259,0.23572498998426006
ENSMUST00000067841,0.2352764779893708
ENSMUST00000022100,0.23456778863547664
ENSMUST00000063597,0.23051478094166067
ENSMUST00000052708,0.22537065213572555
ENSMUST00000054095,0.22524712420423493
ENSMUST00000094103,0.22425653652181404
ENSMUST00000061601,0.2212937704053622
ENSMUST00000109546,0.22057148974703536
ENSMUST00000005493,0.2188060705590837
ENSMUST00000030025,0.2178605367456103
ENSMUST00000162772,0.21735857748831225
ENSMUST00000050027,0.2118897293787261
ENSMUST00000034533,0.21074974384140108
ENSMUST00000069360,0.20843851090846485
ENSMUST00000028118,0.20753204326945138
ENSMUST00000110510,0.20668036584330665
ENSMUST00000161255,0.2010379492825842
ENSMUST00000028838,0.19998728894521217
ENSMUST00000160810,0.19959923589850673
ENSMUST00000093944,0.19936902820356572
ENSMUST00000159365,0.19540991972619523
ENSMUST00000027991,0.19174350401849158
ENSMUST00000101368,0.19161999403191604
ENSMUST00000237521,0.19031692070098155
ENSMUST00000060225,0.1884536774987204
ENSMUST00000003502,0.18601888114653747
ENSMUST00000225962,0.1851111317769567
ENSMUST00000000188,0.18504349989730734
ENSMUST00000027601,0.18471926456100352
ENSMUST00000224088,0.18278242335583467
ENSMUST00000203732,0.18147062599055588
ENSMUST00000084650,0.1794080226657562
ENSMUST00000107377,0.17799381249313972
ENSMUST00000113054,0.17796716688982442
ENSMUST00000112516,0.17776633609504955
ENSMUST00000038815,0.1775661291924936
ENSMUST00000045374,0.177461774646861
ENSMUST00000109191,0.1773335823769539
ENSMUST00000169934,0.17627159505332046
ENSMUST00000114904,0.17426877977275565
ENSMUST00000184666,0.17319606106956323
