# Summary
Lipid,R2
PG(36:1(OH)) ,0.536

# Feature Importances
Feature,Importance
ENSMUST00000057503,9.72465836438617
ENSMUST00000029876,3.7325596735159836
ENSMUST00000113453,2.5349497320942116
ENSMUST00000203732,2.281365790637737
ENSMUST00000031278,2.2770093777424347
ENSMUST00000096012,2.1997526061908204
ENSMUST00000238946,1.7163054882272295
ENSMUST00000005255,1.4576315192884572
ENSMUST00000173932,1.3980143475622178
ENSMUST00000233296,1.3744369083894121
ENSMUST00000173985,1.232662866152292
ENSMUST00000020040,1.1885840151742488
ENSMUST00000032902,1.045550490244498
ENSMUST00000071782,0.9418282709234486
ENSMUST00000004076,0.9220667211254223
ENSMUST00000005815,0.8227529547958724
ENSMUST00000042850,0.8218320518393379
ENSMUST00000096494,0.7224198314707984
ENSMUST00000233916,0.7076601104386259
ENSMUST00000058692,0.64837032593558
ENSMUST00000077191,0.6468088544149404
ENSMUST00000005493,0.6246922623632116
ENSMUST00000107968,0.5916462722894439
ENSMUST00000152412,0.5890207251021262
ENSMUST00000094018,0.564547182224052
ENSMUST00000043259,0.5454971476615565
ENSMUST00000103426,0.5448092037775091
ENSMUST00000018614,0.5332820633410795
ENSMUST00000210209,0.5278693707144114
ENSMUST00000228307,0.5150449966943947
ENSMUST00000101197,0.5099771753628751
ENSMUST00000029848,0.5004940116250854
ENSMUST00000108076,0.4876747752319498
ENSMUST00000034802,0.47603553041369284
ENSMUST00000039987,0.466180011104155
ENSMUST00000048289,0.4593507772624643
ENSMUST00000184666,0.4523946601355492
ENSMUST00000078527,0.4468130408397581
ENSMUST00000055776,0.4350716440086835
ENSMUST00000174353,0.43458734274253924
ENSMUST00000066384,0.4032969377217475
ENSMUST00000023568,0.39758305733996285
ENSMUST00000160810,0.3971723699070844
ENSMUST00000058007,0.3919548578484589
ENSMUST00000042744,0.3889388660659403
ENSMUST00000116304,0.3852584007823589
ENSMUST00000065224,0.384891418857276
ENSMUST00000001854,0.37479937267259006
ENSMUST00000086795,0.366763160809585
ENSMUST00000050958,0.3642206903641293
ENSMUST00000063140,0.36275527578189937
ENSMUST00000099151,0.36147959226404164
ENSMUST00000145302,0.3593839074618177
ENSMUST00000054095,0.3585934337087764
ENSMUST00000124470,0.35765666370830584
ENSMUST00000063918,0.3559307286116973
ENSMUST00000074372,0.3536361960901325
ENSMUST00000090473,0.35270905053380147
ENSMUST00000118661,0.35092691548177724
ENSMUST00000109764,0.33539054220584313
ENSMUST00000066060,0.3306123758339631
ENSMUST00000062356,0.32676303865961526
ENSMUST00000068581,0.3253538132492545
ENSMUST00000070375,0.3253099731869806
ENSMUST00000109621,0.32321442850654375
ENSMUST00000029297,0.3209624687999128
ENSMUST00000088677,0.3187728132455304
ENSMUST00000004774,0.31793940943999877
ENSMUST00000095037,0.3174853917434431
ENSMUST00000021284,0.3152847953101717
ENSMUST00000028838,0.31170668938499674
ENSMUST00000015712,0.31106980834992326
ENSMUST00000000033,0.30883902307065436
ENSMUST00000091458,0.30551312157434
ENSMUST00000095550,0.3053304150553091
ENSMUST00000014174,0.2960076900720737
ENSMUST00000022195,0.2939597828351882
ENSMUST00000034592,0.292044173544054
ENSMUST00000060943,0.28879881129556323
ENSMUST00000161263,0.2881141310890982
ENSMUST00000028663,0.28734715706734837
ENSMUST00000067458,0.282774723942143
ENSMUST00000035471,0.27975134949239117
ENSMUST00000140626,0.26960307433485636
ENSMUST00000075644,0.2670693922403056
ENSMUST00000146497,0.2627069303097414
ENSMUST00000027059,0.26048751794220915
ENSMUST00000012664,0.2590937489420325
ENSMUST00000027849,0.25840929988226213
ENSMUST00000023754,0.2478338577775711
ENSMUST00000021770,0.2446655038716259
ENSMUST00000035020,0.24245630795796524
ENSMUST00000124059,0.23959924265401858
ENSMUST00000206034,0.23854077734588364
ENSMUST00000142742,0.22824163649705137
ENSMUST00000037974,0.225554236744259
ENSMUST00000176438,0.22153458447246935
ENSMUST00000035083,0.22044411644007803
ENSMUST00000068507,0.21992617280104418
ENSMUST00000205228,0.2194475239098899
ENSMUST00000169693,0.21916448404377442
ENSMUST00000082430,0.21902933225353668
ENSMUST00000049272,0.21897973240763616
ENSMUST00000091892,0.21703534604668256
ENSMUST00000139906,0.21681872380900363
ENSMUST00000054883,0.21579457657455778
ENSMUST00000173533,0.20895976416796788
ENSMUST00000068952,0.20817949223664928
ENSMUST00000041646,0.2078019226235426
ENSMUST00000026917,0.20315572414726085
ENSMUST00000189022,0.20235664840453885
ENSMUST00000090461,0.2015142323441059
ENSMUST00000027795,0.20097056265252297
ENSMUST00000057021,0.19871161175019045
ENSMUST00000061632,0.19838185843282471
ENSMUST00000039631,0.1983162557904376
ENSMUST00000053017,0.19739966951000118
ENSMUST00000053768,0.19620258264950033
ENSMUST00000074783,0.1941786030722481
ENSMUST00000002053,0.19107059215370248
ENSMUST00000237521,0.19036439988075432
ENSMUST00000030508,0.18691153832202187
ENSMUST00000124790,0.18646467113764031
ENSMUST00000052907,0.18508540436524887
ENSMUST00000171691,0.1830900569897053
ENSMUST00000052708,0.1811663777979069
ENSMUST00000091227,0.18034294348248056
