# Summary
Lipid,R2
PE(40:8) ,0.1225

# Feature Importances
Feature,Importance
ENSMUST00000128904,2.2322901850581363
ENSMUST00000120678,2.074282222041909
ENSMUST00000233296,1.5086006829668226
ENSMUST00000023807,1.0922056202597048
ENSMUST00000186458,0.9705515836526288
ENSMUST00000151015,0.9610412509288089
ENSMUST00000023754,0.9419663375067102
ENSMUST00000206034,0.8274267333348292
ENSMUST00000100070,0.819745357751912
ENSMUST00000028188,0.8056941314687628
ENSMUST00000119598,0.718819576389152
ENSMUST00000048289,0.7103004615836782
ENSMUST00000022100,0.6990606892376585
ENSMUST00000096494,0.693157727172763
ENSMUST00000028663,0.6445226923648955
ENSMUST00000030687,0.6328675708696538
ENSMUST00000025497,0.5785310884267524
ENSMUST00000074372,0.5675774908239759
ENSMUST00000019994,0.5672860328161257
ENSMUST00000063918,0.5497938372446782
ENSMUST00000029297,0.5445296756437163
ENSMUST00000058787,0.5195874527918881
ENSMUST00000087176,0.5153937733863173
ENSMUST00000124059,0.5149285436652944
ENSMUST00000032902,0.5119752554546527
ENSMUST00000131615,0.5083628239147386
ENSMUST00000122333,0.5071463449331571
ENSMUST00000028118,0.504340826321274
ENSMUST00000228095,0.490799374309298
ENSMUST00000091458,0.4901223611350696
ENSMUST00000124790,0.4856729775228173
ENSMUST00000152412,0.47797779247245337
ENSMUST00000075764,0.4749457727704464
ENSMUST00000027059,0.47015446992714355
ENSMUST00000189022,0.4364338605628856
ENSMUST00000021284,0.43228776998091895
ENSMUST00000030676,0.42489762085349936
ENSMUST00000046687,0.42273945787370176
ENSMUST00000174353,0.4141350058476231
ENSMUST00000023568,0.41270966482579174
ENSMUST00000068952,0.40422464039195033
ENSMUST00000100089,0.3976243904637511
ENSMUST00000079788,0.3850842470298195
ENSMUST00000042850,0.3692793514914588
ENSMUST00000058692,0.36733020389608356
ENSMUST00000028355,0.36385589720705536
ENSMUST00000001867,0.3565876326859561
ENSMUST00000035020,0.35403255377543635
ENSMUST00000066412,0.3539744479498084
ENSMUST00000100676,0.3490406667575962
ENSMUST00000028389,0.3472922332593653
ENSMUST00000061632,0.3433423269452447
ENSMUST00000029441,0.3415648176742913
ENSMUST00000052827,0.3362164740847879
ENSMUST00000124470,0.3353759921488572
ENSMUST00000094018,0.33422187107031753
ENSMUST00000173932,0.33367653023960114
ENSMUST00000042744,0.333009083448322
ENSMUST00000034592,0.33226101505310174
ENSMUST00000160436,0.3319340833843502
ENSMUST00000075644,0.33173828102792463
ENSMUST00000107377,0.32948822132386024
ENSMUST00000119026,0.32733265082920776
ENSMUST00000063433,0.32480509633051213
