# Summary
Lipid,R2
PC(40:7) ,0.6187

# Feature Importances
Feature,Importance
ENSMUST00000113438,5.300352388460688
ENSMUST00000042744,4.930639746084737
ENSMUST00000090473,2.9781176549840556
ENSMUST00000029876,2.18312431075713
ENSMUST00000161263,1.6720893803976689
ENSMUST00000015712,1.6104485869890768
ENSMUST00000041646,1.1736639579746773
ENSMUST00000005815,1.092720907507664
ENSMUST00000025497,1.084865131136618
ENSMUST00000029297,0.9937394347752276
ENSMUST00000029822,0.9859086221056247
ENSMUST00000096012,0.9576639688676098
ENSMUST00000022100,0.9450965554351816
ENSMUST00000160791,0.9169345242250616
ENSMUST00000073957,0.8802832384780381
ENSMUST00000080780,0.8581721827523684
ENSMUST00000052907,0.8141175184379724
ENSMUST00000205228,0.7956596713336381
ENSMUST00000091227,0.7850800578927807
ENSMUST00000065224,0.7758733778555194
ENSMUST00000028663,0.7664746509848692
ENSMUST00000176383,0.7472572157059804
ENSMUST00000030687,0.7193449535403079
ENSMUST00000020040,0.7032796076279346
ENSMUST00000023807,0.6889592529001894
ENSMUST00000005493,0.6803486364933718
ENSMUST00000030676,0.6633567930609903
ENSMUST00000091458,0.637527915260919
ENSMUST00000032902,0.6326898441246137
ENSMUST00000034533,0.6269994323286564
ENSMUST00000061632,0.6184100564007817
ENSMUST00000173932,0.6073994614781272
ENSMUST00000028188,0.6005365852943333
ENSMUST00000160810,0.5988396090146361
ENSMUST00000238946,0.5951287232604462
ENSMUST00000112706,0.588508347954583
ENSMUST00000096494,0.5837068413830998
ENSMUST00000024660,0.544509012663024
ENSMUST00000142118,0.5217307635121318
ENSMUST00000074372,0.5155215658736716
ENSMUST00000186458,0.507472217226921
ENSMUST00000058787,0.45833581973242954
ENSMUST00000075764,0.4528872505517283
ENSMUST00000016638,0.44179779566785754
ENSMUST00000108076,0.44095539077837004
ENSMUST00000045374,0.4401372447327098
ENSMUST00000044624,0.4385609630843844
ENSMUST00000109159,0.42812700409114324
ENSMUST00000061545,0.42781580820597115
ENSMUST00000094018,0.42081612377599653
ENSMUST00000023568,0.41842902139343663
ENSMUST00000140626,0.39293543457557356
ENSMUST00000119598,0.39265313354579995
ENSMUST00000028689,0.3921455326952074
ENSMUST00000137402,0.3807111128345728
ENSMUST00000092155,0.37793001233735785
ENSMUST00000102665,0.3689225682178395
ENSMUST00000095037,0.36604716647618063
ENSMUST00000054095,0.35029780482253775
ENSMUST00000124059,0.3453771462223284
ENSMUST00000032710,0.33892842490138775
ENSMUST00000114553,0.3388465285158661
ENSMUST00000043259,0.33863422699624834
ENSMUST00000035020,0.3344790185939943
ENSMUST00000022921,0.33304428901065436
ENSMUST00000053068,0.32906640867100323
ENSMUST00000203945,0.32904896353400576
ENSMUST00000075644,0.32729297880665625
ENSMUST00000087950,0.32406897103508187
ENSMUST00000162098,0.3215505139208061
