# Summary
Lipid,R2
PC 36:2,0.2986

# Feature Importances
Feature,Importance
ENSMUST00000042158,4.480007328477399
ENSMUST00000019994,2.161702881555079
ENSMUST00000020040,1.968651282035283
ENSMUST00000000275,1.3022656696380184
ENSMUST00000109621,1.1988714621886116
ENSMUST00000050519,1.1813748343205503
ENSMUST00000039987,1.1567575742610199
ENSMUST00000042792,1.152198877275777
ENSMUST00000107968,1.1243370758810656
ENSMUST00000122333,1.0721888553754042
ENSMUST00000034533,1.0191149777108193
ENSMUST00000029876,1.018448365056615
ENSMUST00000124790,0.8986849620648537
ENSMUST00000208932,0.8909932304041464
ENSMUST00000042744,0.8760941057655828
ENSMUST00000018842,0.8227614059409123
ENSMUST00000091227,0.8160240207121529
ENSMUST00000176161,0.7992366545659332
ENSMUST00000058692,0.7675333013369883
ENSMUST00000054819,0.7306746492214157
ENSMUST00000099575,0.7270865585246564
ENSMUST00000146497,0.721800817083014
ENSMUST00000039118,0.7028924730639771
ENSMUST00000174353,0.6920098209943665
ENSMUST00000067741,0.6512972178725753
ENSMUST00000109159,0.6302503696373986
ENSMUST00000061545,0.6227397241116391
ENSMUST00000114553,0.62107980966289
ENSMUST00000021284,0.6201430747062937
ENSMUST00000028188,0.6024318870320206
ENSMUST00000160777,0.5925445819396559
ENSMUST00000070375,0.5773093453648022
ENSMUST00000139505,0.570796799180406
ENSMUST00000217289,0.5465352252683261
ENSMUST00000107570,0.5166400270922274
ENSMUST00000031278,0.5112896516196892
ENSMUST00000027988,0.5004808460212892
ENSMUST00000171691,0.499725583999562
ENSMUST00000071798,0.4917564093274178
ENSMUST00000210209,0.47580723600892616
ENSMUST00000142118,0.4602380980639073
ENSMUST00000119026,0.45592880984068956
ENSMUST00000001867,0.4505844276326236
ENSMUST00000139906,0.44864638922168376
ENSMUST00000005815,0.44210636475099707
ENSMUST00000074783,0.43932615363710575
ENSMUST00000173932,0.42852257874389726
ENSMUST00000058535,0.4163033854538488
ENSMUST00000206034,0.4145916059994738
ENSMUST00000096494,0.41356354479975543
ENSMUST00000032902,0.4107551718761791
ENSMUST00000108076,0.40823861068062445
ENSMUST00000109104,0.40175198800678524
ENSMUST00000063918,0.3953355451449802
ENSMUST00000061601,0.39328900530212113
ENSMUST00000169486,0.3922138513881192
ENSMUST00000075644,0.39168052799198344
ENSMUST00000078527,0.3883799602158709
ENSMUST00000066384,0.3849672856140934
ENSMUST00000124059,0.38205731434840523
ENSMUST00000056336,0.38194740713130076
ENSMUST00000169934,0.37277942723039037
ENSMUST00000090813,0.37024001192310596
ENSMUST00000069763,0.3694024527738685
ENSMUST00000023568,0.36712549284365775
ENSMUST00000224594,0.3596001431222883
ENSMUST00000035471,0.35858059947525084
ENSMUST00000217381,0.3545629184054819
ENSMUST00000045374,0.3449355880102545
ENSMUST00000000219,0.3445498600238668
ENSMUST00000050958,0.34031141922769076
ENSMUST00000160436,0.3338995977944414
ENSMUST00000093944,0.33249327640304316
ENSMUST00000088677,0.3323529543774507
ENSMUST00000049395,0.3304723144229052
ENSMUST00000224088,0.3188090638232686
ENSMUST00000081654,0.3125317854292567
ENSMUST00000005860,0.3116788947411211
ENSMUST00000088790,0.3094185153250835
ENSMUST00000003843,0.3024818737836601
ENSMUST00000053467,0.301119729067255
ENSMUST00000102945,0.2964845723323274
ENSMUST00000043259,0.2950632972903079
ENSMUST00000077524,0.29487834207216895
ENSMUST00000069334,0.2936798088457091
ENSMUST00000052907,0.2923447780879658
ENSMUST00000084628,0.2908030426491742
ENSMUST00000238946,0.29065378272892517
ENSMUST00000134921,0.2902472387634928
ENSMUST00000028123,0.28615094928564794
ENSMUST00000023754,0.2823835944572809
ENSMUST00000182056,0.2789979138037788
ENSMUST00000164163,0.27883524263365816
ENSMUST00000052827,0.2784216045669978
ENSMUST00000063140,0.2770261672078635
ENSMUST00000173014,0.27400974369678294
ENSMUST00000234410,0.27385812889281674
ENSMUST00000114893,0.2734299795191021
ENSMUST00000051756,0.2714962270117085
ENSMUST00000012664,0.2710930349720545
ENSMUST00000022195,0.2629848762461778
ENSMUST00000090461,0.26124964980026283
ENSMUST00000189022,0.2608925018626222
ENSMUST00000102820,0.2586504969196307
ENSMUST00000221025,0.25734237249466385
ENSMUST00000136205,0.2565503638892309
ENSMUST00000114904,0.25619948440437756
ENSMUST00000021420,0.2533950093631037
ENSMUST00000030687,0.2523562621565867
ENSMUST00000229028,0.25220310780983674
ENSMUST00000094103,0.25065527800481935
ENSMUST00000173985,0.24639352216456312
ENSMUST00000095550,0.24572951111827745
ENSMUST00000063278,0.24486379538037092
ENSMUST00000062483,0.24278750323526052
ENSMUST00000073957,0.24180589666053337
ENSMUST00000095360,0.2404889319596276
ENSMUST00000159359,0.23599872736848845
ENSMUST00000029441,0.2346484473888683
ENSMUST00000035020,0.23414128190730943
ENSMUST00000179308,0.23179109622922447
ENSMUST00000069837,0.2304269938764764
ENSMUST00000028663,0.22440770123901593
ENSMUST00000036439,0.22314628734708397
ENSMUST00000015712,0.22297117565497315
ENSMUST00000101197,0.22288387148008698
ENSMUST00000113498,0.22267849229296718
ENSMUST00000014174,0.22212199985309422
ENSMUST00000059787,0.21866254778380265
ENSMUST00000105287,0.2160455809728037
ENSMUST00000194514,0.2140909795601695
ENSMUST00000027059,0.21348685181135135
ENSMUST00000152412,0.21271703492091365
ENSMUST00000087950,0.21243798351089258
ENSMUST00000237521,0.21220989939663149
ENSMUST00000024880,0.21191860128985854
ENSMUST00000094018,0.2114042927533386
ENSMUST00000052708,0.20915171948882555
ENSMUST00000124825,0.20805581898628173
ENSMUST00000095266,0.20758572117992158
ENSMUST00000032710,0.20669650942231674
ENSMUST00000034592,0.2053130894274006
ENSMUST00000035083,0.2044583423915422
ENSMUST00000070125,0.20439777898411898
ENSMUST00000024858,0.20390239820491027
ENSMUST00000089332,0.20297586073919735
ENSMUST00000091892,0.20268274115656432
ENSMUST00000029948,0.20129315727715147
ENSMUST00000023670,0.20113469535263928
ENSMUST00000000033,0.2005772515691788
ENSMUST00000137402,0.19890390906025499
ENSMUST00000044380,0.19778931923209517
ENSMUST00000039516,0.1960231110814503
ENSMUST00000060943,0.1948637942407976
ENSMUST00000054095,0.19475635634983646
ENSMUST00000115443,0.1926937633270325
ENSMUST00000027849,0.19160448749204514
ENSMUST00000034988,0.18953697153069804
ENSMUST00000102665,0.18922504886508124
ENSMUST00000101368,0.18777723722704515
ENSMUST00000057849,0.18736877403834687
ENSMUST00000040434,0.18636300296766756
ENSMUST00000014777,0.18577355984367908
ENSMUST00000172939,0.185185981444038
ENSMUST00000108271,0.1849465587727609
ENSMUST00000026466,0.18196785937529567
ENSMUST00000065224,0.18144165931020306
ENSMUST00000029822,0.18103343400998984
ENSMUST00000045706,0.17966156929956437
ENSMUST00000169095,0.17661568187632062
ENSMUST00000027795,0.17585137756912272
ENSMUST00000020102,0.17505797978648208
ENSMUST00000103426,0.17496439929711646
