,withNA,noNA
ENSMUST00000028118,0.03038127844182636,0.15365957138226366
ENSMUST00000028280,0.04593779318576379,0.11737795446405629
ENSMUST00000030676,0.12184441664457558,0.07777271334847054
ENSMUST00000047328,0.17091731653885647,0.11604601233174591
ENSMUST00000057021,0.08406188894281764,0.11104810560848917
ENSMUST00000090697,0.03420605771542529,0.08692395236834359
ENSMUST00000091554,0.04330364330720763,0.03179834981096321
ENSMUST00000162772,0.0040406977298994345,0.045766420087951155
ENSMUST00000021284,1.8415298949380239,1.9049983955406053
ENSMUST00000022195,0.03074755898033603,0.04257838117053452
ENSMUST00000029876,3.0073089030017304,3.7009127929696253
ENSMUST00000030533,0.0744273039836705,0.048830816300414595
ENSMUST00000037974,0.013297649174247165,0.07262763913723706
ENSMUST00000058007,0.030188250776522492,0.08034220748237414
ENSMUST00000014777,0.03472738719854113,0.14662978671680096
ENSMUST00000023807,0.13177943404990167,0.0233102340332368
ENSMUST00000036060,0.0593429363062877,0.04144256586267397
ENSMUST00000123454,0.02793033962419546,0.022210329966095906
ENSMUST00000134921,0.023821217167360055,0.047568342481071474
ENSMUST00000155648,0.024687617786495784,0.35009642838757715
ENSMUST00000174661,0.04301157150069194,0.04976960189999738
ENSMUST00000203732,0.031656256201996344,0.049440131435279505
ENSMUST00000003754,0.17797560067959883,0.09787553321555702
ENSMUST00000021970,0.07619792495385418,0.022309254809763993
ENSMUST00000027991,0.029044936515027625,0.04190382049419978
ENSMUST00000032710,0.11533469017514043,0.3327096386826238
ENSMUST00000038364,0.01512370064394098,0.02493708604261916
ENSMUST00000039135,0.7556135944118605,0.42639532235608657
ENSMUST00000044624,0.030877776866131305,0.013991157543436154
ENSMUST00000053768,0.17088208706806032,0.02655114576553874
ENSMUST00000064770,0.3750168034138634,0.09525435852434334
ENSMUST00000067444,0.037061513783345795,0.05185894563713327
ENSMUST00000068581,0.010768021312474481,0.01856032397183721
ENSMUST00000095360,0.07018383584015833,0.1755477721828567
ENSMUST00000097648,0.006419311238333086,0.011981208548985664
ENSMUST00000111656,0.03952947962655974,0.06363895101352941
ENSMUST00000112335,0.050254007525003655,0.007101811569291944
ENSMUST00000112706,0.06014231153293659,0.14413928668674794
ENSMUST00000112832,0.020446706984297566,0.025609434878599003
ENSMUST00000113438,0.04902384132686015,0.04828034209642806
ENSMUST00000130300,0.09936199862551623,0.12186126526035897
ENSMUST00000142742,0.022827323795931494,0.023507650403505533
ENSMUST00000174353,0.41431771486685004,0.47476220274795133
ENSMUST00000196324,0.008551772551982435,0.014206476092199638
ENSMUST00000238946,0.17729075125359742,0.1397596092171334
ENSMUST00000001854,0.07214615676392322,0.03208011910290188
ENSMUST00000003351,0.049265596296708555,0.012629167104522889
ENSMUST00000004076,0.05876288527816454,0.04258193998249328
ENSMUST00000005493,0.07958801259405263,0.029411844470756537
ENSMUST00000005860,0.059456303920601694,0.03957681529072205
ENSMUST00000017637,0.022538879332634706,0.2484107161146191
ENSMUST00000022013,0.02441073102109527,0.01850115184107859
ENSMUST00000027451,0.01381161295934747,0.015036689100458222
ENSMUST00000027467,0.1614559188846593,0.3751148231158044
ENSMUST00000029948,0.5242534931066523,0.05493835714641656
ENSMUST00000034903,0.06213663853438005,0.06141699224567693
ENSMUST00000036019,0.03420292267785227,0.045232066036223026
ENSMUST00000036300,0.1024937951066299,0.16508366623729426
ENSMUST00000037623,0.007535056875005988,0.02292787380367195
ENSMUST00000038815,0.1200819088334086,0.12385742279813051
ENSMUST00000042744,0.10955484425274663,0.10192182232408203
ENSMUST00000044380,0.06206358868067422,0.08227507275894909
ENSMUST00000044828,0.02810288616488942,0.08612612568965972
ENSMUST00000045738,0.05902687840416962,0.11252371093881784
ENSMUST00000050958,0.03042320855711321,0.02575174755161724
ENSMUST00000052907,0.020274928849558036,0.024462382591784536
ENSMUST00000053764,0.04958883889050658,0.11455522860277832
ENSMUST00000054351,0.09334595578235512,0.04231400700254109
ENSMUST00000054883,0.10168802555996555,0.17466541059446924
ENSMUST00000059562,0.008331882672139466,0.025256568790650982
ENSMUST00000062528,0.04709540086537851,0.030550855116989163
ENSMUST00000063278,0.11230474921921417,0.19027527312699466
ENSMUST00000070748,0.022828413075485228,0.014734677062984808
ENSMUST00000077962,0.02121887627452886,0.002903581154187215
ENSMUST00000084615,0.023451461608926673,0.007379536673339341
ENSMUST00000093852,0.016124985004322967,0.011899118143737956
ENSMUST00000099151,0.02958992304044937,0.025181487848327445
ENSMUST00000107570,0.025018411581831154,0.10902596916305551
ENSMUST00000109424,0.003008419701982572,0.04152742072566555
ENSMUST00000111063,0.025906804205707023,0.01697815844225531
ENSMUST00000111332,0.012054675642663437,0.018221991792128002
ENSMUST00000113453,0.029713168779671905,0.16860439318955206
ENSMUST00000119068,0.06316785352352937,0.040472051783562946
ENSMUST00000128904,0.042088584796923144,0.04684041476383913
ENSMUST00000139906,0.16160916025066538,0.2408846775013459
ENSMUST00000140626,0.41213638996521645,0.03886159143702618
ENSMUST00000146497,0.07146209766197086,0.08787345086011067
ENSMUST00000162899,0.03556244050218016,0.02774590808014107
ENSMUST00000167199,0.05100299941989445,0.04108390733111742
ENSMUST00000169470,0.04598849804946383,0.033079586982603555
ENSMUST00000176383,0.11316409708015769,0.12236065398718797
ENSMUST00000176438,0.16493796651343964,0.04503851231752095
ENSMUST00000184666,0.18245528769422725,0.30086959078961134
ENSMUST00000186458,2.670560304692293,2.109952248515557
ENSMUST00000191829,0.025729759964552856,0.0892240503053427
ENSMUST00000206034,0.5034950858486459,0.7091051874941976
ENSMUST00000219723,0.02703883470443261,0.05076568561053009
ENSMUST00000234410,0.004025878230482207,0.024924896704009006
ENSMUST00000028689,0.33335279108864363,0.34708873276872315
ENSMUST00000044278,0.0255429724420813,0.028135298765763164
ENSMUST00000159359,1.1715510743649684,0.6569943860219266
ENSMUST00000160777,0.011203501487717968,0.025209787996538918
ENSMUST00000210209,0.2883623278663371,0.2791140847512253
ENSMUST00000060125,0.03555960917875943,0.020905024117230046
ENSMUST00000061601,0.05480156703537325,0.10615101119689968
ENSMUST00000095784,0.3154116886750285,0.44841429840868974
ENSMUST00000109191,0.13494882999661842,0.05821871817411897
ENSMUST00000139064,0.025483797675059375,0.012789456526878077
ENSMUST00000189828,0.005366659041147138,0.030649584680806818
ENSMUST00000022246,0.06360061845270677,0.07135994209909165
ENSMUST00000035471,0.03300684479190715,0.06938406591095378
ENSMUST00000058714,0.09286470913702244,0.025509100312712363
ENSMUST00000063918,0.05201603391881396,0.031296020600933505
ENSMUST00000105287,0.8186644317674132,0.5727036157845163
ENSMUST00000053017,0.061706874087381236,0.14681817350412965
ENSMUST00000078880,0.07726632261563174,0.018299012553906882
ENSMUST00000081654,0.045811182221803755,0.21801613670835168
ENSMUST00000093944,0.21147355239578108,0.3388935199189412
ENSMUST00000000033,0.05562779473218487,0.6610619412296602
ENSMUST00000016231,0.024714893989969556,0.03937471013023732
ENSMUST00000018614,0.09543705344716769,0.568711681624404
