,withNA,noNA
ENSMUST00000028118,0.31995902292670686,0.194609400001095
ENSMUST00000028280,0.02694132596247887,0.016366212259617135
ENSMUST00000030676,0.9318534918397791,0.8428377009111427
ENSMUST00000047328,0.09926472052764863,0.06329730827981958
ENSMUST00000057021,0.21550475955985698,0.21071628545771345
ENSMUST00000090697,0.08775457294663842,0.05659933742165818
ENSMUST00000091554,0.051894817706518104,0.012141858939352162
ENSMUST00000162772,0.02218651108111051,0.2798626542955934
ENSMUST00000021284,0.9244355759416553,1.2820103428098502
ENSMUST00000022195,0.10848609962811831,0.06930805288280022
ENSMUST00000029876,0.23036287327898425,0.0911061010877434
ENSMUST00000030533,0.2173558208192571,0.07183333471046734
ENSMUST00000037974,0.04483964503836905,0.022105443664305172
ENSMUST00000058007,0.06370392848584101,0.06434200096049518
ENSMUST00000014777,0.06865521158427636,0.01599498537277364
ENSMUST00000023807,0.7365323069295019,0.7852567098779527
ENSMUST00000036060,0.05321157811811185,0.016881938823317368
ENSMUST00000123454,0.020460307321299793,0.1153786854809358
ENSMUST00000134921,0.045550558051577095,0.10688146965580783
ENSMUST00000155648,0.018430795015876175,0.029198857281245248
ENSMUST00000174661,0.027532658311741412,0.05368478634584136
ENSMUST00000203732,0.031688301953812656,0.01572886103075298
ENSMUST00000003754,0.04343960221566217,0.09872571243171724
ENSMUST00000021970,0.048507744047372445,0.024157404916066896
ENSMUST00000027991,0.06563042924565513,0.01738157206996807
ENSMUST00000032710,0.5200795121877964,0.2746768966648296
ENSMUST00000038364,0.04801083706542899,0.0024959706748587263
ENSMUST00000039135,0.02250850488399162,0.023079348375065534
ENSMUST00000044624,0.054809562606908814,0.009647713816920894
ENSMUST00000053768,0.046665685106958274,0.4965600953940117
ENSMUST00000064770,0.016220993014820898,0.2690642548609021
ENSMUST00000067444,0.3939010930401979,0.49147916160864963
ENSMUST00000068581,0.04148450742871902,0.03065939733941869
ENSMUST00000095360,0.06482032186025201,0.04857758379729775
ENSMUST00000097648,0.08451918466582262,0.01438533689330397
ENSMUST00000111656,0.14213338303026268,0.010240424152414222
ENSMUST00000112335,0.005302730838067258,0.02774123382002149
ENSMUST00000112706,0.04727681629404202,0.04528979098893858
ENSMUST00000112832,0.015723236609188875,0.06644666597511914
ENSMUST00000113438,0.05421564259382693,0.0964090994866519
ENSMUST00000130300,0.10845891501980866,0.025319948495324807
ENSMUST00000142742,0.02804686418569077,0.21343538822952285
ENSMUST00000174353,0.6524740149087829,0.5847563404805783
ENSMUST00000196324,0.03624456808727922,0.11824135574203391
ENSMUST00000238946,0.11547252538154346,0.2639349125830392
ENSMUST00000001854,0.0991302925396269,0.10749280135875129
ENSMUST00000003351,0.07166861099114859,0.03077561317635527
ENSMUST00000004076,0.271695669003181,0.04742846189804038
ENSMUST00000005493,0.10499850850145684,0.15030268098170121
ENSMUST00000005860,0.09880644927624901,0.15123450707308694
ENSMUST00000017637,0.33263246196460766,0.0
ENSMUST00000022013,0.017674141776693776,0.3498985930945086
ENSMUST00000027451,0.024962124870119645,0.016264715878096254
ENSMUST00000027467,0.09641776895788856,0.027395454460091163
ENSMUST00000029948,0.017850664661275988,0.030564693192365672
ENSMUST00000034903,0.025319120447898608,0.013139752100946964
ENSMUST00000036019,0.06081911404179581,0.03243141455836366
ENSMUST00000036300,0.09128077754655735,0.09232722824515577
ENSMUST00000037623,0.03570626695323608,0.038165026655524396
ENSMUST00000038815,0.04912714396193721,0.6214598219589107
ENSMUST00000042744,0.11703811992856708,0.08207931317448972
ENSMUST00000044380,0.05003369382809119,0.05833423443859914
ENSMUST00000044828,0.106737728780207,0.06280316489652249
ENSMUST00000045738,0.15723111328076697,0.036408229520376534
ENSMUST00000050958,0.08550715427085043,0.31926797962630055
ENSMUST00000052907,0.227221635755,0.29900679548948134
ENSMUST00000053764,0.1425671065604962,0.04854310986668907
ENSMUST00000054351,0.08237705590263963,0.14287705038764514
ENSMUST00000054883,0.04373490496157819,0.06291186176999825
ENSMUST00000059562,0.10685427797222369,0.054164697630400306
ENSMUST00000062528,0.01756141705956756,0.09047146484498589
ENSMUST00000063278,0.048245180267435565,0.08245018373465446
ENSMUST00000070748,0.029545034004713897,0.055984290497320476
ENSMUST00000077962,0.0765637337288952,0.03895299592114934
ENSMUST00000084615,0.026799689903249983,0.10357513496839994
ENSMUST00000093852,0.02186193167131024,0.015938086402627238
ENSMUST00000099151,0.09337162036774994,0.0471770496537674
ENSMUST00000107570,0.05143040173932834,0.019143288932854424
ENSMUST00000109424,0.07441356764132004,0.13743538417789222
ENSMUST00000111063,0.1863756007981339,0.162585848596417
ENSMUST00000111332,0.024303572330284295,0.06799021902092944
ENSMUST00000113453,0.17040992160306792,0.14161897129334647
ENSMUST00000119068,0.1250862492398353,0.049357745628941255
ENSMUST00000128904,19.546852702439832,19.865708956725378
ENSMUST00000139906,0.7825079492013542,0.36773558216724067
ENSMUST00000140626,0.3418563296303883,0.32921094098660486
ENSMUST00000146497,0.030551292236349028,0.05006552932367142
ENSMUST00000162899,0.05545925547507054,0.049602010601125804
ENSMUST00000167199,0.05569266787832178,0.032642812730814035
ENSMUST00000169470,0.061026981353174456,0.049345165896586086
ENSMUST00000176383,0.15667665817388401,0.10599914262921496
ENSMUST00000176438,0.040529758517273806,0.6823694157852727
ENSMUST00000184666,0.11505127314558547,0.1088092033561526
ENSMUST00000186458,0.28080981877310734,0.4215439709780263
ENSMUST00000191829,0.08646583922123292,0.05223018322459438
ENSMUST00000206034,0.05171911556834228,0.2010613125217559
ENSMUST00000219723,0.05407585938862667,0.09680209415490498
ENSMUST00000234410,0.03864646789750814,0.10920690937371717
ENSMUST00000028689,0.04214439378496495,0.07178298575874115
ENSMUST00000044278,0.06492977899923663,0.040660455039080994
ENSMUST00000159359,0.06256536727627741,0.2908595415820075
ENSMUST00000160777,0.01961158594560577,0.22618844230516802
ENSMUST00000210209,0.11955550546034686,0.6675273020245763
ENSMUST00000060125,0.35373541083884846,0.33336722299015226
ENSMUST00000061601,0.11605333881473974,0.03901143628636923
ENSMUST00000095784,0.05142837321078383,0.134250884137362
ENSMUST00000109191,0.06294246008564158,0.0626938672705009
ENSMUST00000139064,0.8275641101669347,0.6994991314876313
ENSMUST00000189828,0.3228379210280179,0.30746642761414233
ENSMUST00000022246,0.04470645445942608,0.3765660180209084
ENSMUST00000035471,0.14086113156937904,0.12491143373077088
ENSMUST00000058714,0.12234847182490818,0.2981730705325227
ENSMUST00000063918,0.0433483469715761,0.05755162908587841
ENSMUST00000105287,0.08873973670972148,0.06864072425657826
ENSMUST00000053017,0.019601650396518216,0.010052614095291446
ENSMUST00000078880,0.021281807439170648,0.035876879913618875
ENSMUST00000081654,0.1537157504529826,0.09567293439472087
ENSMUST00000093944,0.16957608003967964,0.10822454567094661
ENSMUST00000000033,0.06472450073758203,0.07687200788599984
ENSMUST00000016231,0.06611172929078285,0.07812741218382123
ENSMUST00000018614,0.16760864223823946,0.08076658134548449
ENSMUST00000039987,0.20671578769594204,0.2677623564624402
ENSMUST00000087176,0.8242683683042836,0.5135973979894074
ENSMUST00000089215,0.2412732586630346,0.13601269836575444
ENSMUST00000169486,0.06078107970326518,0.028156002359319907
ENSMUST00000175898,0.17595176255106842,0.16907964921408927
ENSMUST00000176161,0.15984667117498386,0.12775309739253832
ENSMUST00000028389,0.19252532762149108,0.07197613555395736
ENSMUST00000032902,0.12664888697735138,0.09461023735128374
ENSMUST00000049272,0.03439657720996711,0.06949440003128302
ENSMUST00000050519,0.11647842797349177,0.058454250002123995
ENSMUST00000090473,0.13584939702573434,0.09320159249702147
ENSMUST00000109621,0.3924833084969766,0.10236561124861862
ENSMUST00000114904,0.21775795699425177,0.09575492148140319
ENSMUST00000096012,0.05755927895992128,0.2810803891401453
ENSMUST00000173539,0.17031572042498905,0.18415881046910462
ENSMUST00000228307,0.04212599970584695,0.030690600243682545
ENSMUST00000230532,0.3025970964111053,0.5103628319638757
ENSMUST00000028188,0.2743377157332741,0.23854574782853255
ENSMUST00000064405,0.31650954251760555,0.06093338072314939
ENSMUST00000005815,0.022210225902613196,0.024123888180518735
ENSMUST00000027988,0.013787873782473573,0.05750994493854331
ENSMUST00000030025,0.09571685292450528,0.09654114112718994
ENSMUST00000039631,0.09118819756061743,0.08968729662860052
ENSMUST00000066384,0.07134604453649973,0.1481582608027092
ENSMUST00000078527,0.011360721537986096,0.03200497750440368
ENSMUST00000112516,0.032719966454747056,0.024749050376460413
ENSMUST00000169095,0.22686518980099757,0.32949239109151096
ENSMUST00000217381,0.2808916988425327,0.31097238557812723
ENSMUST00000014174,0.0721570098654973,0.04967876976125501
ENSMUST00000028355,0.5422581487826246,0.30295833400966143
ENSMUST00000051773,0.030324627205254456,0.06490053577141491
ENSMUST00000064775,0.06555852971447503,0.05988708438602623
ENSMUST00000088454,0.058463795906073736,0.05522235828313094
ENSMUST00000172278,0.015566387347856085,0.017729493124736546
ENSMUST00000021420,0.017727398885040633,0.14860376301393816
ENSMUST00000028123,0.06499215135148899,0.01782060214203237
ENSMUST00000057188,0.17224522456685015,0.4214001748494803
ENSMUST00000072899,0.027151128033751058,0.038557031862519464
ENSMUST00000087950,0.5550845248666525,0.45117518214251867
ENSMUST00000093110,0.01906182461457904,0.034237413881572074
ENSMUST00000109546,0.08025221236414895,0.0627387550387775
ENSMUST00000109935,0.04244324377793254,0.06317374636119467
ENSMUST00000182056,0.09783569385934071,0.10924451191798577
ENSMUST00000026466,0.16647219940218452,0.09043323227701079
ENSMUST00000029297,0.3947138532580619,0.3182402671371656
ENSMUST00000035083,0.01847180195970957,0.03616179158883709
