,withNA,noNA
ENSMUST00000028118,0.018811584038770663,0.018811584038770663
ENSMUST00000028280,0.02468727855741774,0.02468727855741774
ENSMUST00000030676,1.0142551266117186,1.0142551266117186
ENSMUST00000047328,0.2641315173428241,0.2641315173428241
ENSMUST00000057021,0.18245535055279205,0.18245535055279205
ENSMUST00000090697,0.03583631163233879,0.03583631163233879
ENSMUST00000091554,0.04429950821307955,0.04429950821307955
ENSMUST00000162772,0.3011249920196666,0.3011249920196666
ENSMUST00000021284,0.1659712653170846,0.1659712653170846
ENSMUST00000022195,0.07866042443594523,0.07866042443594523
ENSMUST00000029876,0.49326043676404546,0.49326043676404546
ENSMUST00000030533,0.21678211109561404,0.21678211109561404
ENSMUST00000037974,0.014822066722905713,0.014822066722905713
ENSMUST00000058007,0.1986071198989234,0.1986071198989234
ENSMUST00000014777,0.2015224448771033,0.2015224448771033
ENSMUST00000023807,0.23298329743488227,0.23298329743488227
ENSMUST00000036060,0.0695643718278077,0.0695643718278077
ENSMUST00000123454,0.00806006821575839,0.00806006821575839
ENSMUST00000134921,0.1392181130103093,0.1392181130103093
ENSMUST00000155648,0.06063988690605077,0.06063988690605077
ENSMUST00000174661,0.02750024013551474,0.02750024013551474
ENSMUST00000203732,0.17397412842525448,0.17397412842525448
ENSMUST00000003754,0.09334924532944205,0.09334924532944205
ENSMUST00000021970,0.15712153695718262,0.15712153695718262
ENSMUST00000027991,0.027961067083084445,0.027961067083084445
ENSMUST00000032710,0.4141325647600916,0.4141325647600916
ENSMUST00000038364,0.06468543864566965,0.06468543864566965
ENSMUST00000039135,0.06295144937848414,0.06295144937848414
ENSMUST00000044624,0.026251301054466214,0.026251301054466214
ENSMUST00000053768,0.07283134834785655,0.07283134834785655
ENSMUST00000064770,0.046826062933917036,0.046826062933917036
ENSMUST00000067444,0.157317112032354,0.157317112032354
ENSMUST00000068581,0.06847797892414939,0.06847797892414939
ENSMUST00000095360,0.04448762744524274,0.04448762744524274
ENSMUST00000097648,0.08720948532334705,0.08720948532334705
ENSMUST00000111656,0.06780337064495834,0.06780337064495834
ENSMUST00000112335,0.07165379190823025,0.07165379190823025
ENSMUST00000112706,0.06360890296414262,0.06360890296414262
ENSMUST00000112832,0.09922536383360281,0.09922536383360281
ENSMUST00000113438,0.0712191115723122,0.0712191115723122
ENSMUST00000130300,0.1492966874594713,0.1492966874594713
ENSMUST00000142742,0.029578573896035767,0.029578573896035767
ENSMUST00000174353,0.22135157808719164,0.22135157808719164
ENSMUST00000196324,0.006090749125061297,0.006090749125061297
ENSMUST00000238946,0.09068729930682866,0.09068729930682866
ENSMUST00000001854,0.20356822045651546,0.20356822045651546
ENSMUST00000003351,0.09505481816643702,0.09505481816643702
ENSMUST00000004076,0.15403716534016287,0.15403716534016287
ENSMUST00000005493,0.077170157468327,0.077170157468327
ENSMUST00000005860,0.7243384366635853,0.7243384366635853
ENSMUST00000017637,0.06988321830619158,0.06988321830619158
ENSMUST00000022013,0.06040262101049738,0.06040262101049738
ENSMUST00000027451,0.010024511223256522,0.010024511223256522
ENSMUST00000027467,0.03641299577592699,0.03641299577592699
ENSMUST00000029948,0.20618539767277144,0.20618539767277144
ENSMUST00000034903,0.0540385834332999,0.0540385834332999
ENSMUST00000036019,0.030249543485732385,0.030249543485732385
ENSMUST00000036300,0.24488151372610922,0.24488151372610922
ENSMUST00000037623,0.01586010601417543,0.01586010601417543
ENSMUST00000038815,0.0992982617294611,0.0992982617294611
ENSMUST00000042744,0.8847357698182974,0.8847357698182974
ENSMUST00000044380,0.12488408715311164,0.12488408715311164
ENSMUST00000044828,0.11462190095644388,0.11462190095644388
ENSMUST00000045738,0.04991645020374184,0.04991645020374184
ENSMUST00000050958,0.23890485709521309,0.23890485709521309
ENSMUST00000052907,0.2215794369786061,0.2215794369786061
ENSMUST00000053764,0.10117626984109115,0.10117626984109115
ENSMUST00000054351,0.11487193859507626,0.11487193859507626
ENSMUST00000054883,0.03865180750175032,0.03865180750175032
ENSMUST00000059562,0.12699739707115518,0.12699739707115518
