,withNA,noNA
ENSMUST00000028118,0.0626599231839472,0.012289264020268602
ENSMUST00000028280,0.1720004308582448,0.07781402324787316
ENSMUST00000030676,0.08485272478899343,2.195387182951138
ENSMUST00000047328,0.248836965651412,0.02376440014049004
ENSMUST00000057021,0.036375553451850444,0.08437783232566738
ENSMUST00000090697,0.2417076469343289,0.07102419986248792
ENSMUST00000091554,0.030737954542694068,0.11563285656573209
ENSMUST00000162772,0.007101344031710719,0.02313782542282537
ENSMUST00000021284,1.4225340068995944,0.7120819149098375
ENSMUST00000022195,0.0749971129083683,0.14932410910010754
ENSMUST00000029876,2.162740142773893,3.948801212964542
ENSMUST00000030533,0.09425267301852032,0.07414529637232439
ENSMUST00000037974,0.03070178049512435,0.018341582718514084
ENSMUST00000058007,0.03337409730142189,0.07350804733645692
ENSMUST00000014777,0.03915267353021296,0.07437759436716274
ENSMUST00000023807,0.06657501064401801,0.06627835985501972
ENSMUST00000036060,0.026907211704121112,0.2315555079316192
ENSMUST00000123454,0.15961842573353152,0.8734203126646812
ENSMUST00000134921,0.06208747859884244,0.10141471808023629
ENSMUST00000155648,0.04765105355267164,0.1543604999614895
ENSMUST00000174661,0.04711590984298889,0.10087938693635556
ENSMUST00000203732,0.2254131865071045,0.0382251611382148
ENSMUST00000003754,0.2542814745520298,0.06273226484136801
ENSMUST00000021970,0.05276077279765352,0.14252905885449818
ENSMUST00000027991,0.058991096706137766,0.051755732423834126
ENSMUST00000032710,0.3395893643388714,0.2560822194291141
ENSMUST00000038364,0.07752771383193803,0.07310865336482246
ENSMUST00000039135,0.8516110176502418,0.03443943718167588
ENSMUST00000044624,0.03278837670779441,0.03409884715814723
ENSMUST00000053768,0.1494482524119551,0.16637887267460663
ENSMUST00000064770,0.06404679447867342,0.007364680016822387
ENSMUST00000067444,0.03519223532317258,0.05029608470241292
ENSMUST00000068581,0.05482808901830431,0.028478443570443376
ENSMUST00000095360,0.2864640398096816,0.16084056892186652
ENSMUST00000097648,0.05142070033052386,0.028597006986868935
ENSMUST00000111656,0.014157042046576855,0.15115693547072015
ENSMUST00000112335,0.022560272579920375,0.07531796329370158
ENSMUST00000112706,0.08799490809352412,0.06507632511573332
ENSMUST00000112832,0.00214751640947094,0.08632365115618627
ENSMUST00000113438,0.026523785752531254,0.0737702528912807
ENSMUST00000130300,0.05228377529221477,0.17698126032098427
ENSMUST00000142742,0.033234886965959796,0.01942240866621748
