,withNA,noNA
ENSMUST00000028118,0.04834341293924836,0.04355898368534266
ENSMUST00000028280,0.3819988758916428,0.12659909807985303
ENSMUST00000030676,0.005704500182496107,0.11393729076189542
ENSMUST00000047328,0.07668927326888636,0.09410911971948649
ENSMUST00000057021,0.0741410151986352,0.036163403006705015
ENSMUST00000090697,0.09365858292842932,0.04376336434426087
ENSMUST00000091554,0.051475239982432995,0.002980270200179805
ENSMUST00000162772,0.03617473438113335,0.08544188552648509
ENSMUST00000021284,0.24430985246990036,0.20822274455345968
ENSMUST00000022195,0.05660934935954511,0.05284596982469637
ENSMUST00000029876,1.5425113567832025,0.9390984421883898
ENSMUST00000030533,0.0956328536435265,0.12074837394143824
ENSMUST00000037974,0.13358505478579752,0.001648350863068818
ENSMUST00000058007,0.09254343766995207,0.018185455844025835
ENSMUST00000014777,0.2049680045497803,0.10014644780344771
ENSMUST00000023807,0.11150427266817436,0.18605061299204737
ENSMUST00000036060,0.0334220272472151,0.020496731129805976
ENSMUST00000123454,0.052192683605749614,0.03707347693845651
ENSMUST00000134921,0.013227511708861108,0.05125677012239147
ENSMUST00000155648,0.09321213506090185,0.038224469534562974
ENSMUST00000174661,0.14984307070822137,0.11270955900549624
ENSMUST00000203732,0.8327855635082355,0.6186209338141833
ENSMUST00000003754,0.04918600654262232,0.03279729793123638
ENSMUST00000021970,0.06258850410693612,0.061899108483871194
ENSMUST00000027991,0.01737827161561982,0.005638635854610698
ENSMUST00000032710,0.07269174031672382,0.07968539560642274
ENSMUST00000038364,0.022952319350620143,0.0375737755104581
ENSMUST00000039135,0.04296461774713768,0.1310623793130568
ENSMUST00000044624,0.07721942885694352,0.03301985601590854
ENSMUST00000053768,0.0478932306493041,0.11215990781894832
ENSMUST00000064770,0.03255935583358044,0.6139868788797345
ENSMUST00000067444,0.5526334871535425,0.6327888783769107
ENSMUST00000068581,0.5111205237652316,0.18851946543077208
ENSMUST00000095360,0.06605809216845955,0.07931027501073318
ENSMUST00000097648,0.029225535619626087,0.026639733762702202
ENSMUST00000111656,0.05297300860278203,0.02813512259340187
ENSMUST00000112335,0.2770075904789862,0.06494845532190954
ENSMUST00000112706,0.18702420280963475,0.21856238270488196
ENSMUST00000112832,0.12822969605276338,0.26934045068535045
ENSMUST00000113438,0.6321668238474744,1.564932881860731
ENSMUST00000130300,0.0888996554118978,0.1549229037525937
ENSMUST00000142742,0.3597163768225117,0.1319567199112919
ENSMUST00000174353,0.15449301432638288,0.24604368621200234
ENSMUST00000196324,0.03621825111865243,0.019210992013523453
ENSMUST00000238946,0.6809115215208247,0.6977733590970777
ENSMUST00000001854,0.01934460271971325,0.07015709878052866
ENSMUST00000003351,0.02881512969108552,0.06974798638069074
ENSMUST00000004076,0.03953183415442002,0.039759403722428976
ENSMUST00000005493,0.10220823321336583,0.21519625503008352
ENSMUST00000005860,0.151328964958486,0.22440655930495465
ENSMUST00000017637,0.07022293677920077,0.05350371664140952
ENSMUST00000022013,0.014243380488472662,0.008456658450861545
ENSMUST00000027451,0.18195189795724456,0.12957344250666936
ENSMUST00000027467,0.030583657025438818,0.049329659258866676
ENSMUST00000029948,0.05099195358178772,0.06201914438327517
ENSMUST00000034903,0.29856261850571864,0.1297162981051603
ENSMUST00000036019,0.11491995136659415,0.07287584735163372
ENSMUST00000036300,0.11710434531469831,0.1388477901909768
ENSMUST00000037623,0.016176321001293813,0.014962193982884451
ENSMUST00000038815,0.03815954296752613,0.11749032796205955
ENSMUST00000042744,3.140643241381537,1.7902303715017305
ENSMUST00000044380,0.07709385034780063,0.06050615201410299
ENSMUST00000044828,0.06355450262133291,0.1173676733536782
ENSMUST00000045738,0.00823646041594957,0.07148549975536268
ENSMUST00000050958,0.10560331949840746,0.22124547013569276
ENSMUST00000052907,0.019601243259632938,0.03673883710684776
ENSMUST00000053764,0.03241470299798412,0.06925288358340834
ENSMUST00000054351,0.07902899085245163,0.0555770141764204
ENSMUST00000054883,0.13894436671318391,0.3499168485711836
ENSMUST00000059562,0.16254798662830944,0.030058091662371385
ENSMUST00000062528,1.1354121361233656,0.46354831222849474
ENSMUST00000063278,0.06172276032602792,0.021657988947723136
ENSMUST00000070748,0.04586342805657147,0.06656895567854483
ENSMUST00000077962,0.038131788132059315,0.010320542319887575
ENSMUST00000084615,0.00905841960269761,0.0384701630146214
ENSMUST00000093852,0.027067588402566088,0.04854126533463585
ENSMUST00000099151,0.14293713658703744,0.047988919929375914
ENSMUST00000107570,0.0754490372234333,0.04726785172988485
ENSMUST00000109424,0.030247888803373462,0.04222592254558536
ENSMUST00000111063,0.019971975851609248,0.010778737115984743
ENSMUST00000111332,0.004068959283340783,0.028225212900856573
ENSMUST00000113453,0.9385112309025188,0.16705522773192608
ENSMUST00000119068,0.06279909022416169,0.15286694665161268
ENSMUST00000128904,0.012411129458457744,0.012458221596720121
ENSMUST00000139906,0.24657110828960283,0.10091212092079946
ENSMUST00000140626,0.3603885126631094,0.5607778593922897
ENSMUST00000146497,0.639897796266553,0.18178807328453453
ENSMUST00000162899,0.13871610980892415,0.5416251377851982
ENSMUST00000167199,0.04064521105524096,0.03240142615923935
ENSMUST00000169470,0.04775642233196023,0.07303781084464783
ENSMUST00000176383,0.49623917432259074,0.7636525693108802
ENSMUST00000176438,0.02462810694555569,0.07198790684052099
ENSMUST00000184666,0.14176483346315114,0.12490110639261279
ENSMUST00000186458,0.11778508772333049,0.23425937944365996
ENSMUST00000191829,0.062449607150342944,0.029209277623091476
ENSMUST00000206034,0.05367792719219449,0.043634525615623566
ENSMUST00000219723,0.033815265210371634,0.007685813463228522
ENSMUST00000234410,0.6868475888881889,0.7735680800834666
ENSMUST00000028689,0.19890787342633476,0.16059678994885368
ENSMUST00000044278,0.03195426815033178,0.0046176485445551824
ENSMUST00000159359,0.039228722449335,0.03978069142971612
ENSMUST00000160777,0.02522529309805968,0.010884556462791883
ENSMUST00000210209,0.19366802550131348,0.16192205892570227
ENSMUST00000060125,2.3734072634568903,2.2842271565250845
ENSMUST00000061601,0.03454597181282769,0.09090690704486178
ENSMUST00000095784,0.13251282000183043,0.0444651116139472
ENSMUST00000109191,0.05872945815913319,0.11049843134351414
ENSMUST00000139064,0.1902283151469344,0.11523545272960886
ENSMUST00000189828,0.06903879258588647,0.01578217007381828
ENSMUST00000022246,0.02132402682852028,0.011711911583790417
ENSMUST00000035471,0.4284901113761419,0.7245388179806851
ENSMUST00000058714,0.06278104795881363,0.031913978955959016
ENSMUST00000063918,0.07818927461476488,0.1835709632766581
ENSMUST00000105287,0.037770136024957275,0.2992079084680131
ENSMUST00000053017,0.01393181072647721,0.012249864999492143
ENSMUST00000078880,0.035599187989844065,0.41239320290039916
ENSMUST00000081654,0.09070387248831788,0.07740265567718917
ENSMUST00000093944,0.13593808651540312,0.20524489653357994
ENSMUST00000000033,0.05339024079277768,0.06332649575598774
ENSMUST00000016231,0.1558964434374027,0.013019065694717207
ENSMUST00000018614,0.11065452658050491,0.0519416355729064
ENSMUST00000039987,0.1414971520181701,0.1048795443092443
ENSMUST00000087176,0.1853606017277146,0.042887969121998167
ENSMUST00000089215,0.016587241196430635,0.015489742828224585
ENSMUST00000169486,0.0690248304897833,0.09149796956485157
ENSMUST00000175898,0.08167819449208066,0.16855075996681232
ENSMUST00000176161,0.048885615079474046,0.46145913892412355
ENSMUST00000028389,0.9951990717273715,0.8252817967926879
ENSMUST00000032902,0.6184712204559866,0.6117206284718977
ENSMUST00000049272,0.05062772757060233,0.08169121263952875
ENSMUST00000050519,0.06425033224229322,0.033994495140796534
ENSMUST00000090473,0.3079936087601135,0.5188093015258195
ENSMUST00000109621,0.8555024277863057,0.6825016424045097
ENSMUST00000114904,0.06665009600161463,0.039839760759987346
ENSMUST00000096012,1.941999317778354,1.7688567957847359
ENSMUST00000173539,0.02890946905622973,0.023301829260140284
ENSMUST00000228307,0.05671561033458823,0.04470847658530698
ENSMUST00000230532,0.06868895044176743,0.029497950328656066
ENSMUST00000028188,0.24859233650660892,0.5211133249097453
ENSMUST00000064405,0.20221576856930393,0.6523881715252812
ENSMUST00000005815,1.1705188677927367,1.5697867029259565
ENSMUST00000027988,0.3913607477164251,0.24624887483128763
ENSMUST00000030025,0.05460787248471748,0.02993015308418707
ENSMUST00000039631,0.10691738393083439,0.12496360682091515
ENSMUST00000066384,0.1265922432725166,0.06625409396239104
ENSMUST00000078527,0.07237850261725047,0.017585547210627977
ENSMUST00000112516,0.01710155944829979,0.01602167306800514
ENSMUST00000169095,0.05363538132972698,0.0598364197435268
ENSMUST00000217381,0.03616997758006159,0.01676410597329666
ENSMUST00000014174,0.10618493987248517,0.15235278768142374
ENSMUST00000028355,0.10747433397009835,0.07129420841260946
ENSMUST00000051773,0.06319954807500588,0.04460544042852816
ENSMUST00000064775,0.0659484187532336,0.05545788216962614
ENSMUST00000088454,0.16073199656814988,0.14157047776745785
ENSMUST00000172278,0.07859565647241543,0.08399104602904031
ENSMUST00000021420,0.31193470033585124,0.01892373199471999
ENSMUST00000028123,0.008245648600779672,0.035605270248169965
ENSMUST00000057188,0.22553758895863846,0.09316559052547159
ENSMUST00000072899,0.24184560743509192,0.022136252647223825
ENSMUST00000087950,0.1538978378233485,0.5240056141172209
ENSMUST00000093110,0.060482477279759556,0.07915958874147563
ENSMUST00000109546,0.29615148301099486,0.215751106141324
ENSMUST00000109935,0.0400155439766934,0.09250821944498852
ENSMUST00000182056,0.22705211678771106,0.09853877153964317
ENSMUST00000026466,0.09443470424210147,0.1311593542388945
ENSMUST00000029297,1.2936549210908557,0.5028899944233378
ENSMUST00000035083,0.1904073857863788,0.3466658113161758
ENSMUST00000043577,0.3565869623117342,0.27627444689469843
ENSMUST00000050027,0.06755237986279973,0.7335417890115143
ENSMUST00000012587,0.08184447631474377,0.041341773245019926
ENSMUST00000020040,1.9198092734016392,1.5543134905832545
ENSMUST00000053922,0.2183575567583221,0.29056964305793004
ENSMUST00000092155,0.022758548770075746,0.094935795435494
ENSMUST00000102665,0.008012710361832516,0.2696371273405566
ENSMUST00000179526,0.02284006302111052,0.059199874498626556
ENSMUST00000037294,0.015063365971564362,0.008903681671179402
ENSMUST00000042850,1.9270272149713215,1.652588839992617
ENSMUST00000058787,0.3350973610103716,0.054732605665245904
ENSMUST00000085164,0.020967700127747575,0.005716056846014641
ENSMUST00000095037,0.2969055927773479,0.10504889531817559
ENSMUST00000109104,0.01897210290565004,0.007363003145867225
ENSMUST00000023670,0.48818249369773775,0.09095436342020409
