,withNA,noNA
ENSMUST00000028118,0.07959938497958224,0.1107031060455728
ENSMUST00000028280,0.07712025980464385,0.05231608914247857
ENSMUST00000030676,0.028205827497733257,0.06347100938687665
ENSMUST00000047328,0.11963741346633974,0.10506261403095542
ENSMUST00000057021,0.14343527264821257,0.12289548332200448
ENSMUST00000090697,0.2510027944937608,0.01745848532256359
ENSMUST00000091554,0.10667455744404113,0.04733085003545482
ENSMUST00000162772,0.11196807298098327,0.041234964066144304
ENSMUST00000021284,0.10663692108231514,0.09369921856976986
ENSMUST00000022195,0.25543694670827616,0.3249634203230158
ENSMUST00000029876,0.5302469411349339,0.7377352366507927
ENSMUST00000030533,0.042876078614413386,0.04810136909008126
ENSMUST00000037974,0.20180450189949875,0.292421481916577
ENSMUST00000058007,0.2516944927960511,0.16248068031929908
ENSMUST00000014777,0.3661208693388388,0.0900545344349414
ENSMUST00000023807,0.8378377132210431,1.7720575574025574
ENSMUST00000036060,0.14322911644196337,0.16435837384086938
ENSMUST00000123454,0.0277851241679923,0.15911005693648628
ENSMUST00000134921,0.09160236786338012,0.20978383652509686
ENSMUST00000155648,0.035647890517724885,0.048683760929023275
ENSMUST00000174661,0.3617414312307872,0.18273244635736405
ENSMUST00000203732,0.6404292882765928,0.06486654344371835
ENSMUST00000003754,0.11267317176004396,0.11230261101152798
ENSMUST00000021970,0.11792953527897751,0.06315748666970436
ENSMUST00000027991,0.05329999696494384,0.1057061710305135
ENSMUST00000032710,0.05217856107054992,0.1429492777225304
ENSMUST00000038364,0.08732249828423508,0.07682517423727636
ENSMUST00000039135,0.048126040839806976,0.023572412099887793
ENSMUST00000044624,0.2566260347563632,0.09850459984448692
ENSMUST00000053768,0.1357739678983999,0.08684525046872706
ENSMUST00000064770,0.4535981175265303,0.4159374732199854
ENSMUST00000067444,0.10751845317150566,0.13760184799027692
ENSMUST00000068581,0.1394983313094584,0.1528931649783298
ENSMUST00000095360,0.04728635693817944,0.040133896337542836
ENSMUST00000097648,0.09458871465226198,0.0928233862771877
ENSMUST00000111656,0.03691596724928097,0.07178961510852104
ENSMUST00000112335,0.143400127067349,0.13182465289849513
ENSMUST00000112706,0.3012174200655637,0.37344614462998954
ENSMUST00000112832,0.32720992767004314,0.15532469581726188
ENSMUST00000113438,0.0660196805375248,0.0716197606414981
ENSMUST00000130300,0.21156147073905673,0.17593301522331078
ENSMUST00000142742,0.023430751537889278,0.08775125543260763
ENSMUST00000174353,0.49058756792769165,0.13421922971336736
ENSMUST00000196324,0.22260878435402212,0.07836857118067207
ENSMUST00000238946,0.45513895204406474,0.2510040220219891
ENSMUST00000001854,0.11748272250582908,0.10765888328264203
ENSMUST00000003351,0.034530230356628874,0.048573723493657135
ENSMUST00000004076,0.12638424436105378,0.2539584072979835
ENSMUST00000005493,0.11554370479771743,0.37353947278028155
ENSMUST00000005860,0.017200177314568917,0.1538469938756127
ENSMUST00000017637,0.07043747936432437,0.10439987616292148
ENSMUST00000022013,0.09363633157452975,0.05156798585331381
ENSMUST00000027451,0.08049536732941735,0.06973464897535218
ENSMUST00000027467,0.0740133752365113,0.05462066752374267
ENSMUST00000029948,0.1069470032540073,0.1376128770760788
ENSMUST00000034903,0.15497316603599615,0.2695582173289297
ENSMUST00000036019,0.1474822275727491,0.045542888099952966
ENSMUST00000036300,0.400410143506657,0.3201628810027142
ENSMUST00000037623,0.0765525298130614,0.07793855798965309
ENSMUST00000038815,0.08088951599002414,0.1828737776153958
ENSMUST00000042744,0.4143004040536242,0.3055640979966477
ENSMUST00000044380,0.25021303875080037,0.1446673041419732
ENSMUST00000044828,0.20833687423471303,0.14542445708184945
ENSMUST00000045738,0.10431527886404145,0.018027167401311012
ENSMUST00000050958,1.4849529621317186,1.1441538868810326
ENSMUST00000052907,0.1773042237397691,0.09961627184814505
ENSMUST00000053764,0.08253256877110007,0.02267439586765345
ENSMUST00000054351,0.29194384612489377,0.05845862622696248
ENSMUST00000054883,0.07954941096288592,0.11994733298527405
ENSMUST00000059562,0.15577349755853953,0.045358373658135775
ENSMUST00000062528,0.09980423526053861,0.06554664503745018
ENSMUST00000063278,1.334244029001976,0.6984167317593453
ENSMUST00000070748,0.10030218654751197,0.06178092692717811
ENSMUST00000077962,0.04337238955143035,0.027738959664146835
ENSMUST00000084615,0.8223312016987686,1.2102526097910038
ENSMUST00000093852,0.045497889841074314,0.2803908655191322
ENSMUST00000099151,0.07202753400219489,0.18529538630812462
ENSMUST00000107570,0.12525325798728873,0.15960906747635997
ENSMUST00000109424,0.2629095816643622,0.28729904030803244
ENSMUST00000111063,0.10811386295235445,0.06096281662137399
ENSMUST00000111332,0.05604990472820765,0.08513251953608399
ENSMUST00000113453,0.0901386404390356,0.027975238683303438
ENSMUST00000119068,0.25258532057751515,0.2079839671314301
ENSMUST00000128904,1.0948584846824714,0.845330159200738
ENSMUST00000139906,0.06365543464206562,0.07826781164744877
ENSMUST00000140626,0.5558812043919958,0.39873406100075776
ENSMUST00000146497,0.14648629390319953,0.15672127800112523
ENSMUST00000162899,0.24248544462359622,0.17614717010276537
ENSMUST00000167199,0.1037345881833137,0.08397262768164321
ENSMUST00000169470,0.11501254159774187,0.11068269825680434
ENSMUST00000176383,0.10403672687281217,0.44392360733237274
ENSMUST00000176438,0.14754117081682386,0.04291221214218237
ENSMUST00000184666,0.13948564167087152,0.1296135861178734
ENSMUST00000186458,0.38574696708846734,0.16498119823836296
ENSMUST00000191829,0.0757837875463364,0.020271536644281718
ENSMUST00000206034,0.3521528373240855,0.2956404645700369
ENSMUST00000219723,0.006891061765840954,0.03063815096947056
ENSMUST00000234410,0.03891055033128843,0.009875905169238204
ENSMUST00000028689,0.02038480050291888,0.11231737233740308
ENSMUST00000044278,0.14104822716730758,0.07453888916814626
ENSMUST00000159359,0.10608395585018576,0.04466211336819864
ENSMUST00000160777,0.28367590586253605,0.10539881501462416
ENSMUST00000210209,0.2456894212161803,0.18122590003703876
ENSMUST00000060125,0.056942897911017004,0.04205328252961248
ENSMUST00000061601,0.12193210448294198,0.10916662308777336
ENSMUST00000095784,0.1143537912977723,0.1871074030411997
