,withNA,noNA
ENSMUST00000028118,0.5079532399961237,0.6954498413263579
ENSMUST00000028280,0.01531002759441329,0.015918161098970703
ENSMUST00000030676,0.11935782990102628,0.024752467685276995
ENSMUST00000047328,0.058410062295812026,0.05710757089705292
ENSMUST00000057021,0.08550084225216933,0.2788036605940053
ENSMUST00000090697,0.1689927888241668,0.24803586237200195
ENSMUST00000091554,0.012028613738912928,0.09041315708804004
ENSMUST00000162772,0.9385457540256458,0.8215435537269885
ENSMUST00000021284,0.1728933668497577,0.20551740540454602
ENSMUST00000022195,0.03291268725159539,0.07306930887414957
ENSMUST00000029876,0.03111672834271588,0.15691256020967823
ENSMUST00000030533,0.12087269668427073,0.015476501785412478
ENSMUST00000037974,0.0029676546726252117,0.02157711316072304
ENSMUST00000058007,0.05050338447829003,0.012485367513193712
ENSMUST00000014777,0.049757256996241395,0.25476189380099223
ENSMUST00000023807,0.0664463664201467,0.10355719479381192
ENSMUST00000036060,0.01696490788861692,0.024660788514451384
ENSMUST00000123454,0.012459765399062826,0.030638874960101346
ENSMUST00000134921,0.08975936758461636,0.04237837451499011
ENSMUST00000155648,0.04434311837655056,0.00957600509056927
ENSMUST00000174661,0.029637172286456803,0.04728771292573863
ENSMUST00000203732,0.28427702706986746,0.27006223849823746
ENSMUST00000003754,0.0829934887948558,0.1443507144743639
ENSMUST00000021970,0.03985633792376714,0.05470494538406273
ENSMUST00000027991,0.05820646186820849,0.04647159286020807
ENSMUST00000032710,0.373103346133653,0.16647613432008584
ENSMUST00000038364,0.08211662317109646,0.07770532692069539
ENSMUST00000039135,0.02710511745643193,0.04296007198985519
ENSMUST00000044624,0.029824216204643796,0.002616993242928197
ENSMUST00000053768,0.0652863166006359,0.19639194574921653
ENSMUST00000064770,0.1876341745378545,0.055325127545010844
ENSMUST00000067444,0.03340724624795047,0.013793183092359699
ENSMUST00000068581,0.021940375903795415,0.02780573464993167
ENSMUST00000095360,0.06885719209128435,0.12946136477419495
ENSMUST00000097648,0.05092755758289209,0.005680682771903476
ENSMUST00000111656,0.08411261420401034,0.02125997277884825
ENSMUST00000112335,0.016967333873672677,0.10905770900506659
ENSMUST00000112706,0.033962784205699356,0.3382732494498323
ENSMUST00000112832,0.11285111065516704,0.11090006302025095
ENSMUST00000113438,0.04891245662436151,0.07284756608369858
ENSMUST00000130300,0.05248400446422767,0.055262791516750766
ENSMUST00000142742,0.03999353041741835,0.06707091091303037
ENSMUST00000174353,0.32030335749443445,0.26788988139870357
ENSMUST00000196324,0.027434601841018213,0.32337041376702685
ENSMUST00000238946,0.7921259230034681,0.49182445015529236
ENSMUST00000001854,0.04207461459603242,0.07138828752643944
ENSMUST00000003351,0.07790250220906361,0.039727797905935475
ENSMUST00000004076,0.23179136574273973,0.19492519142484277
ENSMUST00000005493,0.30674087053713117,0.19636652861642498
ENSMUST00000005860,0.6066433535692858,0.004682523012885307
ENSMUST00000017637,0.06664916365009917,0.15583637777342504
ENSMUST00000022013,0.09954318383011067,0.01897546821078597
ENSMUST00000027451,0.01309297121622387,0.1601115599704217
ENSMUST00000027467,0.07773417900814884,0.1071606784554295
ENSMUST00000029948,0.06551834207792157,0.04879097507525932
ENSMUST00000034903,0.02063973718626386,0.020091411776958185
ENSMUST00000036019,0.029677480772075715,0.04064465160436939
ENSMUST00000036300,0.22492576947998227,0.19226498773973968
ENSMUST00000037623,0.008664341486268937,0.020599605482042094
ENSMUST00000038815,0.47135303835001185,0.4512132317853604
ENSMUST00000042744,0.11805464098978578,0.078700092712026
ENSMUST00000044380,0.0014765466322007007,0.0012718993296553112
ENSMUST00000044828,0.00805101995827513,0.12029342753009531
ENSMUST00000045738,0.034349590062480326,0.059208086981079946
ENSMUST00000050958,0.036257473369854014,0.005777078405127947
ENSMUST00000052907,0.04374075652225344,0.05490021816601453
ENSMUST00000053764,0.046115954397475886,0.0205362446318492
ENSMUST00000054351,0.16760463392936475,0.1322628260089239
ENSMUST00000054883,0.12325674109455231,0.06020939140687154
ENSMUST00000059562,0.34228402980651357,0.29194337738420456
ENSMUST00000062528,0.02368895647776829,0.16913126579748283
ENSMUST00000063278,0.46311261588136615,0.20930748400541202
ENSMUST00000070748,0.20178389207323946,0.03407953465961918
ENSMUST00000077962,0.053580153599305756,0.11961831551075415
ENSMUST00000084615,0.00500427114206467,0.01252273620309748
ENSMUST00000093852,0.5395155050884785,0.44832505940031697
ENSMUST00000099151,0.1070541632703493,0.06883494525467995
ENSMUST00000107570,0.08207194768918172,0.05717768724922187
ENSMUST00000109424,0.05663729905803885,0.03835777374086032
ENSMUST00000111063,0.12334631257323227,0.012653867392996215
ENSMUST00000111332,0.0032673350768678035,0.02226857576898176
ENSMUST00000113453,0.07401312561994691,0.11942664065424945
ENSMUST00000119068,0.02700919782813256,0.01788304377974144
ENSMUST00000128904,0.026002884399316434,0.044485311301504175
ENSMUST00000139906,0.47991568916274596,0.38547172445571914
ENSMUST00000140626,0.40176961366588876,0.4417953713450229
ENSMUST00000146497,0.05370347829958546,0.04908549524502431
ENSMUST00000162899,0.0874897360734385,0.02556223437598689
ENSMUST00000167199,0.11243096679283275,0.0864648462572507
ENSMUST00000169470,0.07688320283879106,0.059363372136617
ENSMUST00000176383,0.2751860506099685,0.22668300040031647
ENSMUST00000176438,0.03252021671792679,0.02910921829859778
ENSMUST00000184666,0.3102980285219402,0.1437599903387421
ENSMUST00000186458,0.048764609624229946,0.0929108908472798
ENSMUST00000191829,0.01840763194673284,0.06410395594492108
ENSMUST00000206034,0.7471931448983484,0.4669533066087586
ENSMUST00000219723,0.5129904045759819,0.4567068912037082
ENSMUST00000234410,0.03172683543161272,0.010873022987979885
ENSMUST00000028689,0.1053390974160765,0.08387414615401664
ENSMUST00000044278,0.07379876304251115,0.0901158155113484
ENSMUST00000159359,0.0341831186304885,0.08229093908320491
ENSMUST00000160777,0.014620526774010587,0.012748539114115099
ENSMUST00000210209,0.07860957923929764,0.2448519505546805
ENSMUST00000060125,0.06520681685896394,0.05526705438102199
ENSMUST00000061601,0.42387755910156555,0.12102386203239239
ENSMUST00000095784,0.13082777544825755,0.16364508590250829
ENSMUST00000109191,0.15219400579531014,0.10172356553184983
ENSMUST00000139064,0.10520615902176592,0.17482128783582643
ENSMUST00000189828,0.19910598889447215,0.07690385712947906
ENSMUST00000022246,0.016310977458045488,0.02794897278206032
ENSMUST00000035471,0.9143416972802805,0.45503572583236457
ENSMUST00000058714,0.09292678033184623,0.11127896275771147
ENSMUST00000063918,0.020421702301208926,0.09205645338968699
ENSMUST00000105287,0.49929945576550744,0.1773586947068141
ENSMUST00000053017,0.13537700912586118,0.4466372511536009
ENSMUST00000078880,0.176978999242607,0.22069737649775692
ENSMUST00000081654,0.041360495797571326,0.2995194390186387
ENSMUST00000093944,0.07386540932068875,0.0417784414410184
ENSMUST00000000033,0.07409160910010634,0.0462641995050342
ENSMUST00000016231,0.04172333703971303,0.01748846041040604
ENSMUST00000018614,0.020341353559903488,0.049251699193970176
ENSMUST00000039987,0.017323041402714887,0.06416893719552048
ENSMUST00000087176,0.21317086529342075,0.6237580007790751
ENSMUST00000089215,0.08159451415584137,0.027677397947211645
ENSMUST00000169486,0.04594110254979683,0.03797805150328298
ENSMUST00000175898,0.19277062659124816,0.0802771249192457
ENSMUST00000176161,0.011573275501174029,0.16498057240661437
ENSMUST00000028389,0.05573350067733279,0.03056601300071262
ENSMUST00000032902,0.15104876289113936,0.25273165390623453
ENSMUST00000049272,0.008169095402715458,0.016537774489615083
ENSMUST00000050519,0.1693211473573918,0.0965720338696483
ENSMUST00000090473,0.08377120039011898,0.2685036813770331
ENSMUST00000109621,0.6996728916287835,0.3662784655789431
ENSMUST00000114904,0.013535299932896348,0.07252826074662776
ENSMUST00000096012,0.11864289319702484,0.34974424910668744
ENSMUST00000173539,0.11092477371868105,0.239345859763028
ENSMUST00000228307,0.2367427686448737,0.1146654820402481
ENSMUST00000230532,0.4899055497621385,0.561710822977394
ENSMUST00000028188,1.0446286144390928,0.4631234199086474
ENSMUST00000064405,0.3870067790169997,0.4722285466427982
ENSMUST00000005815,0.35067598689983653,0.04781719455133727
ENSMUST00000027988,0.06202313542691985,0.04383444891525282
ENSMUST00000030025,0.011275507340966827,0.02522111828923852
ENSMUST00000039631,0.07308180261604103,0.10617865268931001
ENSMUST00000066384,0.2698473099935752,0.2327382271285671
ENSMUST00000078527,0.053233718009231844,0.16982637399467815
ENSMUST00000112516,0.11107969579148698,0.24473457236421906
ENSMUST00000169095,0.08040477996388175,0.18473967052728058
ENSMUST00000217381,0.023142975077769214,0.1069625792899453
ENSMUST00000014174,0.11453775444282668,0.1498888651368915
ENSMUST00000028355,0.07338952327678687,0.03417857172986787
ENSMUST00000051773,0.16875965109959576,0.21305506764932078
ENSMUST00000064775,0.017409208587518123,0.03789202467207003
ENSMUST00000088454,0.006732548060679001,0.06706956348149921
ENSMUST00000172278,0.20990615083073944,0.10334380499433692
ENSMUST00000021420,0.07281542869239355,0.019432430419358784
ENSMUST00000028123,0.031689844563085275,0.18968883776856604
ENSMUST00000057188,0.14010792635799252,0.023921857414078717
ENSMUST00000072899,0.0038402725740966006,0.0
ENSMUST00000087950,0.41315251622994553,0.32753645914398866
ENSMUST00000093110,0.051620751642984235,0.05057587338924247
ENSMUST00000109546,0.22500780461782183,0.1433257264218592
ENSMUST00000109935,0.023320565796727213,0.028316947950808094
ENSMUST00000182056,0.17279011605714598,0.07873092099177079
ENSMUST00000026466,0.04909949467678484,0.05637834176159528
ENSMUST00000029297,0.41747080638263845,0.35409127729641604
ENSMUST00000035083,1.1537347380239025,0.7031298135074219
ENSMUST00000043577,0.46645070937682337,0.3286372095384585
ENSMUST00000050027,0.2515878006290232,0.1150022734197688
ENSMUST00000012587,0.10655309403435102,0.032085954528968064
ENSMUST00000020040,0.3758753534766124,0.25308294011865673
ENSMUST00000053922,0.26441587082267576,0.22776958921443924
ENSMUST00000092155,0.024751802138675918,0.0701484123045443
ENSMUST00000102665,0.04188311397175383,0.04328321223508771
ENSMUST00000179526,0.047634905180182804,0.031122743542017575
ENSMUST00000037294,0.05515205768438572,0.039067187083707794
ENSMUST00000042850,0.06872890880812678,0.05213170369976147
ENSMUST00000058787,0.0443929980347991,0.04329472499509608
ENSMUST00000085164,0.030327810788024986,0.02664130720812548
ENSMUST00000095037,0.791945403619057,0.6031973746679661
ENSMUST00000109104,0.019245532523087975,0.06864907827512252
ENSMUST00000023670,0.13727102628627558,0.06726515275211126
ENSMUST00000045374,0.08842446896718008,0.07307430966731558
ENSMUST00000095550,0.2142661769770166,0.3332529802968358
ENSMUST00000100676,0.14228623325459602,0.19016983122660286
ENSMUST00000103426,0.03655211412605188,0.08168560401698957
ENSMUST00000107377,0.1704698201246493,0.2547233236636766
ENSMUST00000221470,0.43361405780464185,0.617911737316173
ENSMUST00000074372,0.18982293043878062,0.20524623327249153
ENSMUST00000114468,0.00647660736051299,0.03495907508181564
ENSMUST00000116304,0.04164639847718021,0.05528388368099037
ENSMUST00000021770,0.13422608706256237,0.2055979785141248
ENSMUST00000034533,0.018359945397147127,0.06126655017734144
ENSMUST00000069334,0.021003121316048614,0.045794256700637366
ENSMUST00000079788,0.029881359308841733,0.04786826006170992
ENSMUST00000090461,0.1078082618854799,0.05532113011483908
ENSMUST00000102534,0.0,0.0
ENSMUST00000019994,0.894448639622838,0.825773717362311
ENSMUST00000027083,0.047742845191578794,0.12858860352383233
ENSMUST00000033919,0.6459650064084114,0.5768461939635515
ENSMUST00000056442,0.029936856309469493,0.07718891316744576
ENSMUST00000070375,0.08441321611808675,0.02345555592251775
ENSMUST00000026917,0.0228852468105727,0.03164154422722806
ENSMUST00000162098,0.2561960630745307,0.511674088423953
ENSMUST00000164639,0.30602686684769603,0.24768255698474803
ENSMUST00000168630,0.03479476853719433,0.05255967039018417
ENSMUST00000115323,0.26238889739193855,0.2059897153668519
ENSMUST00000176129,0.06696652659275093,0.08618219121343132
ENSMUST00000034927,0.0760969998667442,0.16606373014403653
ENSMUST00000039630,0.06772994379144408,0.1445033795782286
ENSMUST00000054095,0.21979823477632537,0.14266477549227477
ENSMUST00000063433,0.0417906251665191,0.3074633323106881
ENSMUST00000066060,8.677058480362431,8.865335604444192
ENSMUST00000077524,0.18348984075651764,0.06435021904563855
ENSMUST00000085374,0.010922657951498972,0.02712091431645167
ENSMUST00000142118,0.21179819288822135,0.1732216422981948
ENSMUST00000145302,0.12478626597839275,0.16161300247562022
ENSMUST00000106663,0.18644279499240465,0.048533315163382024
ENSMUST00000002765,2.9531530265720636,4.798206497515111
ENSMUST00000025404,0.042304006223208096,0.12884470248635757
ENSMUST00000028663,0.2178023860078935,0.2677767373457423
ENSMUST00000057849,0.07360780611847843,0.09580565731558768
ENSMUST00000106437,0.06905323120892398,0.06831245749812882
ENSMUST00000160810,0.613504432986462,0.7432631783340069
ENSMUST00000058692,0.26587917219384455,0.1145063215028752
ENSMUST00000060369,0.08833848118438838,0.059701061322392696
ENSMUST00000080780,0.20552973109662567,0.12952066920232455
