,withNA,noNA
ENSMUST00000028118,0.05854905820437441,0.1361374029569668
ENSMUST00000028280,0.19865938076696324,0.12462020637350357
ENSMUST00000030676,0.1101414330542462,1.954258884173973
ENSMUST00000047328,0.10527130728836967,0.07548522150251663
ENSMUST00000057021,0.1213537849004855,0.08412354827851325
ENSMUST00000090697,0.05484897035088773,0.11941013099002468
ENSMUST00000091554,0.057427828092894005,0.03582456926392461
ENSMUST00000162772,0.07486821395914232,0.023473063233663074
ENSMUST00000021284,0.17838697465196293,0.2329050613491013
ENSMUST00000022195,0.07953130578503291,0.10019671390270504
ENSMUST00000029876,1.3830260832331984,2.2869258285956118
ENSMUST00000030533,0.6071372763637287,0.1399489265697252
ENSMUST00000037974,0.022148673778727226,0.04068323538073797
ENSMUST00000058007,0.06337406055656358,0.09980673788404466
ENSMUST00000014777,0.04037815308595684,0.0772648244598763
ENSMUST00000023807,0.07933868453383776,0.05133771868372325
ENSMUST00000036060,0.4523717853344617,0.03703577259660403
ENSMUST00000123454,0.5461916414287409,1.5633437857658368
ENSMUST00000134921,0.054159210223249266,0.062006506839609794
ENSMUST00000155648,0.026532048254197787,0.07021141688922443
ENSMUST00000174661,0.0380542021501771,0.021290888502149018
ENSMUST00000203732,0.02288659429293713,0.10013725295194721
ENSMUST00000003754,0.11014662086043028,0.07620474595900606
ENSMUST00000021970,0.037455803670122176,0.08610602686594343
ENSMUST00000027991,0.0490079493870932,0.10242474371702348
ENSMUST00000032710,0.1555570788690442,0.6867578485950091
ENSMUST00000038364,0.02805870342785596,0.08929836361452492
ENSMUST00000039135,0.8908545487992181,0.16425069384397004
ENSMUST00000044624,0.07498481286462855,0.09416151272624633
ENSMUST00000053768,0.033244600910881564,0.01485058787689729
ENSMUST00000064770,0.01271994647533765,0.016724437215441233
ENSMUST00000067444,0.5064818740148537,0.41432721585892124
ENSMUST00000068581,0.00652366117673618,0.0045566095218169235
ENSMUST00000095360,0.19569274536696496,0.05877179382283051
ENSMUST00000097648,0.02547461922276656,0.10262397919466845
ENSMUST00000111656,0.03472214428707262,0.04793635841443039
ENSMUST00000112335,0.023890136227923253,0.14483683112273132
ENSMUST00000112706,0.10821615990856144,0.07726931657072006
ENSMUST00000112832,0.12116743947995227,0.02022140284274601
ENSMUST00000113438,0.06960871072478783,0.032285815865818496
ENSMUST00000130300,0.11593663872069346,0.08915342567181374
ENSMUST00000142742,0.019202655311860647,0.04136000254557463
ENSMUST00000174353,0.34699933957505785,0.2983379377870418
ENSMUST00000196324,0.023450397388395626,0.0443148916736472
ENSMUST00000238946,0.4006210903688474,0.4743123294332502
ENSMUST00000001854,0.07366783465907785,0.033624612844224584
ENSMUST00000003351,0.06007364109553937,0.02627263398059789
ENSMUST00000004076,0.09392754868723958,0.09725760388639432
ENSMUST00000005493,0.030523986013795235,0.030289214417997
ENSMUST00000005860,0.013351698075752866,0.02405771641444592
ENSMUST00000017637,0.28830017271057007,0.07053410090232823
ENSMUST00000022013,0.006424104114946563,0.026433366901126926
ENSMUST00000027451,0.030444429800555745,0.05801111606125853
ENSMUST00000027467,0.05532303598459023,0.12039089684657787
ENSMUST00000029948,0.3389855727060274,0.12269967267523653
ENSMUST00000034903,0.10611207916422088,0.065810530997506
ENSMUST00000036019,0.11547222807462744,0.09322142305057482
ENSMUST00000036300,0.10844221032756514,0.1678040623577186
ENSMUST00000037623,0.007064599377627893,0.003292638763039856
ENSMUST00000038815,0.2587088328527931,0.19228853835776538
ENSMUST00000042744,0.6883027143937289,1.4944673708287244
ENSMUST00000044380,0.02965530065641829,0.07321379000382948
ENSMUST00000044828,0.18371919948271426,0.15417829802703717
ENSMUST00000045738,0.06624546995924725,0.03982332729804042
ENSMUST00000050958,0.04689703466339321,0.04633836506930788
ENSMUST00000052907,0.09383235934063595,0.07790221746758484
ENSMUST00000053764,0.16178217324813204,0.05630603208174832
ENSMUST00000054351,0.2942088318565908,0.2104722511737954
ENSMUST00000054883,0.29136566830616156,0.1205725330571733
ENSMUST00000059562,0.011891170484990705,0.19045873736668578
ENSMUST00000062528,0.06112455235626484,0.0527654665933229
ENSMUST00000063278,0.02106908460744512,0.03336529712577795
ENSMUST00000070748,0.013688210352322913,0.030060019106490643
ENSMUST00000077962,0.05378894034358268,0.011829669582311384
ENSMUST00000084615,0.05288508734558404,0.11905006052301169
ENSMUST00000093852,0.02004268119958742,0.006914157190471589
ENSMUST00000099151,0.07510122719654504,0.1511507803271581
ENSMUST00000107570,0.07055134278713036,0.04866000132889448
ENSMUST00000109424,0.04262095489111663,0.04254414886512206
ENSMUST00000111063,0.017164104803410747,0.03775060710443199
ENSMUST00000111332,0.04667184519075151,0.019035070515234582
ENSMUST00000113453,0.05635775298836964,0.0322720564015923
ENSMUST00000119068,0.01800016011531271,0.08577975397874055
ENSMUST00000128904,0.14913776563780384,0.023286959261920284
ENSMUST00000139906,0.2988637415631493,0.1390248945276283
ENSMUST00000140626,0.032841719023608384,0.6661828845578416
ENSMUST00000146497,0.05036836918799489,0.18552644791826578
ENSMUST00000162899,0.025133852716095233,0.0378019345502487
ENSMUST00000167199,0.020542392797740044,0.13251003606003864
ENSMUST00000169470,0.023492208156844625,0.08029163005732415
ENSMUST00000176383,0.36170489423054647,0.10164768257287626
ENSMUST00000176438,0.09070480738645215,0.6348604294504012
ENSMUST00000184666,0.352149557854755,0.2162939883286247
ENSMUST00000186458,1.0735474640658351,1.7932849849136685
ENSMUST00000191829,0.19321676076024483,0.10717722224344399
ENSMUST00000206034,0.8129274164757474,1.1207952860399808
ENSMUST00000219723,0.03253734080758369,0.03303529482331138
ENSMUST00000234410,0.018240181263843084,0.025305834159274208
ENSMUST00000028689,0.17366745933618025,0.06898214089779445
ENSMUST00000044278,0.024953442263356527,0.04930173460369963
ENSMUST00000159359,1.3523123274536124,0.17862134029945895
ENSMUST00000160777,0.07565349587638623,0.03129791230379371
ENSMUST00000210209,0.8209461512533819,0.2602417589835502
ENSMUST00000060125,0.15135864893533701,0.2535734093653669
ENSMUST00000061601,0.0433804458130028,0.035976472292693434
ENSMUST00000095784,0.2921323953836653,0.194619162341918
ENSMUST00000109191,0.07155058422583778,0.2701624846519441
ENSMUST00000139064,0.011060854774672597,0.006838832850709214
ENSMUST00000189828,0.03268970981536645,0.0108683362690708
ENSMUST00000022246,0.1075177531627169,0.08327950963981537
