,withNA,noNA
ENSMUST00000028118,0.14128318187510533,0.07824037637812842
ENSMUST00000028280,0.10116582148419243,0.31904180186408404
ENSMUST00000030676,0.11119775597128076,0.19082963112190177
ENSMUST00000047328,0.09987875207183428,0.3181640110677125
ENSMUST00000057021,0.10519976901296257,0.10744498143946539
ENSMUST00000090697,0.05482408265573021,0.10571788815833333
ENSMUST00000091554,0.01758358821714158,0.0813441823188352
ENSMUST00000162772,0.11354620325726576,0.05327490359729771
ENSMUST00000021284,0.2184420845047107,0.7678745589366471
ENSMUST00000022195,0.15004766395081132,0.18178606419967458
ENSMUST00000029876,1.945909644702677,1.6006161395657403
ENSMUST00000030533,0.11420192712074427,0.1905968008001954
ENSMUST00000037974,0.05871123155659022,0.22931509766352698
ENSMUST00000058007,0.2506649678028494,0.14067545122367048
ENSMUST00000014777,0.01683592375408297,0.11002450323377866
ENSMUST00000023807,0.17459118855462347,1.994163797564989
ENSMUST00000036060,0.03646555294887086,0.16016896447692283
ENSMUST00000123454,0.22909530357591437,0.4053571167494821
ENSMUST00000134921,0.25682060645993393,0.11604753137104334
ENSMUST00000155648,0.0860459142250351,0.05237421263472542
ENSMUST00000174661,0.024697619437041997,0.13022561092895663
ENSMUST00000203732,0.20133794963243837,0.1063910057761074
ENSMUST00000003754,0.0357668126676356,0.029424431867994066
ENSMUST00000021970,0.05170724152299629,0.11320564409944973
ENSMUST00000027991,0.03380379006990573,0.13450952021227353
ENSMUST00000032710,0.16177127154348742,0.058585082788752095
ENSMUST00000038364,0.09591796876955153,0.09052127579984692
ENSMUST00000039135,0.048095377514848006,0.037086537550324164
ENSMUST00000044624,0.15316491091677498,0.07245814021493723
ENSMUST00000053768,0.09297281151783285,0.025418391123042085
ENSMUST00000064770,0.026836897560716208,0.11129597360784986
ENSMUST00000067444,0.3936240707884312,0.19906221403099603
ENSMUST00000068581,0.21842943552674915,0.1113568833312567
ENSMUST00000095360,0.03759217590064416,0.10815270177678504
ENSMUST00000097648,0.027986949806855736,0.13429699762684918
ENSMUST00000111656,0.06264013929503773,0.24119459388928804
ENSMUST00000112335,0.0565206877975568,0.15514802269894828
ENSMUST00000112706,0.05430146513783423,0.3482501938016726
ENSMUST00000112832,0.12691559439282873,0.4146264409852821
ENSMUST00000113438,0.8261501648158732,0.14124057552138358
ENSMUST00000130300,0.19918964973594566,0.16307849572612182
ENSMUST00000142742,0.046847509458289006,0.03398750293024565
ENSMUST00000174353,0.3455859304033999,0.20678081694787626
ENSMUST00000196324,0.03144528019117685,0.06805283425083557
ENSMUST00000238946,0.26323987851024483,0.42554827142535123
ENSMUST00000001854,0.2433258294670631,0.36197881091501083
ENSMUST00000003351,0.13024504148546787,0.3503985649195663
ENSMUST00000004076,0.04660465805477127,0.08791195201170061
ENSMUST00000005493,0.6293192654579887,0.9850076504469724
ENSMUST00000005860,0.05874936866889325,0.07085262328336184
ENSMUST00000017637,0.12521321369277147,0.07222515773155272
ENSMUST00000022013,0.050474962173924984,0.06814456460430848
ENSMUST00000027451,0.04742751121481158,0.0832596980551884
ENSMUST00000027467,0.06817943670363322,0.5552612884239166
ENSMUST00000029948,0.14470559397105265,0.2865240695670803
ENSMUST00000034903,0.04349457866306875,0.05453336870349666
ENSMUST00000036019,0.0512546116872655,0.07155183583412081
ENSMUST00000036300,0.25048484796765635,0.37897387144808425
ENSMUST00000037623,0.02625428277474277,0.028311856387197642
ENSMUST00000038815,0.08766459448938062,0.3260876995342495
ENSMUST00000042744,0.3279413015436763,0.08204647332551888
ENSMUST00000044380,0.06062478180842672,0.10194955129536985
ENSMUST00000044828,0.042073189031284874,0.2425104070299403
ENSMUST00000045738,0.12321015597454506,0.06391186032667538
ENSMUST00000050958,0.25988686663167104,0.7044475726901973
ENSMUST00000052907,0.05532284185685683,0.09411549780931511
ENSMUST00000053764,0.03399927934469218,0.17988067409908418
ENSMUST00000054351,0.14412491059620536,0.14564862329602293
ENSMUST00000054883,0.16029963868014854,0.11993695550064754
ENSMUST00000059562,0.08526957904551326,0.11680779661801764
ENSMUST00000062528,0.0878207946042805,0.06965098052034324
ENSMUST00000063278,0.23355079281835905,0.05559999610741562
ENSMUST00000070748,0.21797884561272374,0.11497606721290671
ENSMUST00000077962,0.0646353039688418,0.11181666549352323
ENSMUST00000084615,0.04114004773212189,0.1511696633886204
ENSMUST00000093852,0.2780704604838639,0.020799676129862513
ENSMUST00000099151,0.11327117907815437,0.08342966484057981
ENSMUST00000107570,0.03767579394746427,0.10092252640598794
ENSMUST00000109424,0.17286945107330498,0.16028755934263628
ENSMUST00000111063,0.07498077156506439,0.06861685068180368
ENSMUST00000111332,0.05235241706465058,0.10097329279302009
ENSMUST00000113453,0.13302278179248844,0.09532594722439341
ENSMUST00000119068,0.12479354910197385,0.08720786438254169
ENSMUST00000128904,0.04028462094606285,0.013526789347885749
ENSMUST00000139906,0.6285622421881785,0.8642434564182337
ENSMUST00000140626,0.7924352753287264,0.2898737349141516
ENSMUST00000146497,1.0228611256018323,0.20633202416268775
ENSMUST00000162899,0.20774473905421081,0.0815237225770943
ENSMUST00000167199,0.09432855471956314,0.08090279782845707
ENSMUST00000169470,0.07534629434799088,0.065320053086809
ENSMUST00000176383,0.12161324959231795,0.24898037501210377
ENSMUST00000176438,0.035340283944686225,0.14272318568875236
ENSMUST00000184666,0.04455934769744789,0.28760178175835033
ENSMUST00000186458,0.1048206217918771,0.17601798876252406
ENSMUST00000191829,0.0633560174796042,0.09131211629246223
ENSMUST00000206034,0.06950156916845196,0.1049683696605801
ENSMUST00000219723,0.03676730846533103,0.13500934694714678
ENSMUST00000234410,0.7365976060568392,0.7409358481625791
ENSMUST00000028689,0.14694414287993307,0.19283085519639828
