,withNA,noNA
ENSMUST00000028118,0.27106700855143867,0.1245680314568652
ENSMUST00000028280,0.24787906036449764,0.07846061985325033
ENSMUST00000030676,0.03770381267981558,0.4491868389647207
ENSMUST00000047328,0.032571495894223465,0.02364282817276782
ENSMUST00000057021,0.09571120038626184,0.06968936526267852
ENSMUST00000090697,0.175101254765154,0.07277728586437825
ENSMUST00000091554,0.03997872977814989,0.1012663524312245
ENSMUST00000162772,0.09973863451267834,0.02334368643732721
ENSMUST00000021284,0.2918244622568034,0.15275529287589193
ENSMUST00000022195,0.12713160635976345,0.23446037273959286
ENSMUST00000029876,0.7704204184736916,0.7708132687858789
ENSMUST00000030533,0.10965511439072632,0.0946979622013657
ENSMUST00000037974,0.3104532419911384,0.3400497505595017
ENSMUST00000058007,0.07048466561490228,0.05858443027506724
ENSMUST00000014777,0.046956671027624686,0.03017879239434076
ENSMUST00000023807,0.0545088619740157,0.08189790265603951
ENSMUST00000036060,0.029616597507801108,0.0387682910157096
ENSMUST00000123454,0.008750517532048651,0.05224232742532933
ENSMUST00000134921,0.03102088730680652,0.02761261249122365
ENSMUST00000155648,0.029028900178263622,0.009641450312485284
ENSMUST00000174661,0.11485874896274105,0.09344106595205409
ENSMUST00000203732,0.7052836152688059,1.3686025070151229
ENSMUST00000003754,0.04821814077515151,0.05894678166687931
ENSMUST00000021970,0.03013784589843768,0.15976191449852598
ENSMUST00000027991,0.010241329353861609,0.03550999833718484
ENSMUST00000032710,0.06511364814894946,0.03328747208599926
ENSMUST00000038364,0.03588988466038887,0.021639252277600968
ENSMUST00000039135,0.10855216437678458,0.18240810918660666
ENSMUST00000044624,0.08646047691319941,0.10709252595541568
ENSMUST00000053768,0.02900023086510576,0.07357597238810254
ENSMUST00000064770,0.06872513716750517,0.15893009750297968
ENSMUST00000067444,2.9978961936110493,1.2520465538234955
ENSMUST00000068581,0.1610418723779356,0.16204062939531863
ENSMUST00000095360,0.06824623670285941,0.05202887297374612
ENSMUST00000097648,0.030322291807433187,0.02803060441625383
ENSMUST00000111656,0.01764129966342514,0.06159122527483775
ENSMUST00000112335,0.15975851046364595,0.691666744355271
ENSMUST00000112706,0.011699957364112896,0.06147084010099554
ENSMUST00000112832,0.2362228091653101,0.15480112983415434
ENSMUST00000113438,2.108284480306226,1.0753323819821765
ENSMUST00000130300,0.12921217125693088,0.07997457526787731
ENSMUST00000142742,0.14596646674994446,0.4402081753867496
ENSMUST00000174353,0.12426341102252395,0.9566185298342785
ENSMUST00000196324,0.025168195957537578,0.01381429989763248
ENSMUST00000238946,0.4156811469139881,0.44016322352890913
ENSMUST00000001854,0.10926969814191531,0.08021040589081263
ENSMUST00000003351,0.01358528675127125,0.07378734613966428
ENSMUST00000004076,0.3288025363312022,0.1180670910960442
ENSMUST00000005493,0.08967968982128122,0.08848789063002624
ENSMUST00000005860,0.08960887237958104,0.049129239383520686
ENSMUST00000017637,0.10279140015560279,0.07986481930425422
ENSMUST00000022013,0.17930753947718372,0.07600081611225608
ENSMUST00000027451,0.3845202083243683,0.3526599025870776
ENSMUST00000027467,0.1019740261264708,0.11339727086218067
ENSMUST00000029948,0.11972328038139059,0.04441271132771715
ENSMUST00000034903,0.059721632514364895,0.43875525261528997
ENSMUST00000036019,0.059441146724437094,0.03778598681938745
ENSMUST00000036300,0.1685545678864111,0.23524590567162387
ENSMUST00000037623,0.027696579063348135,0.49815233302557654
ENSMUST00000038815,0.21597661990444197,0.03291480361325428
ENSMUST00000042744,3.1976229042721354,1.718301171319528
ENSMUST00000044380,0.0774695793061219,0.06345149662537455
ENSMUST00000044828,0.061180541078140575,0.040864844060239464
ENSMUST00000045738,0.03676827939648678,0.060234607238469795
ENSMUST00000050958,0.08548084078167713,0.13126624735792006
ENSMUST00000052907,0.08939068518019998,0.03906156185145078
ENSMUST00000053764,0.04094128516036399,0.1852678100002547
ENSMUST00000054351,0.07240567664507214,0.08620659416271495
ENSMUST00000054883,0.21251460148677573,0.2222652683928644
ENSMUST00000059562,0.046205082476685796,0.035591732513193856
ENSMUST00000062528,0.28680977228706805,0.6263154146233926
ENSMUST00000063278,0.07284732886907717,0.10588150727752849
ENSMUST00000070748,0.12175737037874809,0.3284509326605629
ENSMUST00000077962,0.033008874645258195,0.0342219398440625
ENSMUST00000084615,0.03550496279972999,0.284969735312172
ENSMUST00000093852,0.0713893960232677,0.07127427948350022
ENSMUST00000099151,0.12927610761468253,0.09889538019921197
ENSMUST00000107570,0.09315928616328151,0.06513484904794002
ENSMUST00000109424,0.039766473612470134,0.07891082654177621
ENSMUST00000111063,0.024578902368837842,0.03592342096568512
ENSMUST00000111332,0.0320914212491554,0.057294082395740374
ENSMUST00000113453,0.6860214853173219,0.05771377866048661
ENSMUST00000119068,0.14455295283756764,0.23351308120740766
ENSMUST00000128904,0.011683266181011297,0.011544821229085648
ENSMUST00000139906,0.23817198415757862,0.04970791163733119
ENSMUST00000140626,0.48653348207307584,0.33347283060912264
ENSMUST00000146497,0.03270610897883425,0.903591091202168
ENSMUST00000162899,0.041480381696911865,0.057324918173790484
ENSMUST00000167199,0.06911059664563353,0.03989723170635023
