,withNA,noNA
ENSMUST00000028118,0.1002049015490234,0.018317992121765124
ENSMUST00000028280,0.039362542002573574,0.008344278605810176
ENSMUST00000030676,0.13943270614211956,0.006345095780466291
ENSMUST00000047328,0.1665969955070608,0.12097461685505347
ENSMUST00000057021,0.04648949161767123,0.09241659757269813
ENSMUST00000090697,0.24762455057257743,0.24127756859496322
ENSMUST00000091554,0.015328869834364068,0.0942107234729216
ENSMUST00000162772,0.10842302682733171,0.22900788247082
ENSMUST00000021284,0.28037798214125514,0.18434328391703517
ENSMUST00000022195,0.02921892012628098,0.05506002471327035
ENSMUST00000029876,0.7849851160089897,0.4439015119825196
ENSMUST00000030533,0.0703639849361267,0.14341041100144625
ENSMUST00000037974,0.05669520539066708,0.05748744923005377
ENSMUST00000058007,0.07585394803751008,0.10414429173870363
ENSMUST00000014777,0.2174066229719463,0.039250425217533566
ENSMUST00000023807,0.11189620965465301,0.0679888611450828
ENSMUST00000036060,0.41966590074350196,0.4841242967648415
ENSMUST00000123454,0.001256175702699185,0.17679766344921616
ENSMUST00000134921,0.1205401584026357,0.14131642646468037
ENSMUST00000155648,0.04540546894737955,0.03350328811031084
ENSMUST00000174661,0.0541907392829386,0.04794356284140525
ENSMUST00000203732,0.053123861410684585,0.04709701434750291
ENSMUST00000003754,0.11062562277527842,0.08109927687834892
ENSMUST00000021970,0.060024555079454936,0.08641632999309123
ENSMUST00000027991,0.05438698652034999,0.030767902339994827
ENSMUST00000032710,0.46073747218666344,0.814847247658943
ENSMUST00000038364,0.047358219510524005,0.0728422153298036
ENSMUST00000039135,0.18164598986233782,0.06845297900938395
ENSMUST00000044624,0.07894630217780509,0.026021417755985682
ENSMUST00000053768,0.18835269301929586,0.049055363561433744
ENSMUST00000064770,0.23267097491371405,0.029372019033861167
ENSMUST00000067444,0.08570017342699383,0.2008219602537034
ENSMUST00000068581,0.02438708894144145,0.037838214945972844
ENSMUST00000095360,0.015001457778547023,0.011227806529886591
ENSMUST00000097648,0.041474043614155034,0.0369712043805723
ENSMUST00000111656,0.029937343038849533,0.0618391668708005
ENSMUST00000112335,0.018958718023940134,0.030781856031654693
ENSMUST00000112706,0.032928860381947575,0.04595556912804747
ENSMUST00000112832,0.16157200465989793,0.1921927925773818
ENSMUST00000113438,0.027178814102773795,0.08912355367906473
ENSMUST00000130300,0.03485981408467415,0.04226987362385243
ENSMUST00000142742,0.15660678360931465,0.061264841516060715
ENSMUST00000174353,0.23310674519930813,0.48167856824991967
ENSMUST00000196324,0.006610266082787714,0.01624276898895676
ENSMUST00000238946,0.22385200065167798,0.33181540163757367
ENSMUST00000001854,0.09811906405662804,0.03349539655252776
ENSMUST00000003351,0.06925883182353375,0.10999342196541287
ENSMUST00000004076,0.06609946175960982,0.01914704638868443
ENSMUST00000005493,0.3253210404320647,0.2823771264183512
ENSMUST00000005860,0.391636472904274,1.7056757027378926
ENSMUST00000017637,0.16664932978817495,0.07632025342187441
ENSMUST00000022013,0.01273297312769072,0.1916242054981132
ENSMUST00000027451,0.019807880921466223,0.004839479615442648
ENSMUST00000027467,0.035653595916370705,0.04949574601329992
ENSMUST00000029948,0.08161883305362756,0.048376808828188726
ENSMUST00000034903,0.05336147825663884,0.04709569302135054
ENSMUST00000036019,0.048732617673245146,0.05871480328488729
ENSMUST00000036300,0.5831258275929079,0.21866961624172615
ENSMUST00000037623,0.006975822158599083,0.05674266581761659
ENSMUST00000038815,0.12896692106609728,0.20283776690523492
ENSMUST00000042744,1.0166575709499788,0.6765438812092761
ENSMUST00000044380,0.13746805003431448,0.07700225242686826
ENSMUST00000044828,0.1245360864424591,0.14738452608397562
ENSMUST00000045738,0.04478999007188979,0.10982549251858455
ENSMUST00000050958,0.0602785296344391,0.023456022422225657
ENSMUST00000052907,0.03639625751906121,0.3296951914115518
ENSMUST00000053764,0.47072220266019454,0.04487803623603992
ENSMUST00000054351,0.09734497293678068,0.16704872301267915
ENSMUST00000054883,0.08076818340312865,0.08497284654186184
ENSMUST00000059562,0.014758094643891016,0.05020685323324964
ENSMUST00000062528,0.1883249234603796,0.7800244746932283
ENSMUST00000063278,0.06830878232652092,0.02419623970975535
ENSMUST00000070748,0.024151903361147697,0.05698830453305801
ENSMUST00000077962,0.044364662833182265,0.032393463356197784
ENSMUST00000084615,0.002379256395485424,1.4117538925699353
ENSMUST00000093852,0.007322640110830737,0.04661495514847758
ENSMUST00000099151,0.02250274757985421,0.045238676384148406
ENSMUST00000107570,0.026047385188581497,0.05111914968419954
ENSMUST00000109424,0.040869459766013604,0.05882074024047728
ENSMUST00000111063,0.024999584660234563,0.025619854625734732
ENSMUST00000111332,0.027569013037471144,0.0052648678486346
ENSMUST00000113453,0.14883053481295933,0.03542858361586657
ENSMUST00000119068,0.024508947100682216,0.06765043646142926
ENSMUST00000128904,0.10481222766070344,0.11456428679271849
ENSMUST00000139906,0.2681240773187646,0.30194362670914965
ENSMUST00000140626,0.18596013342744133,0.14766298753262866
ENSMUST00000146497,0.28574970482945544,0.12608659897984323
ENSMUST00000162899,0.062394976862390594,0.03427667144674205
ENSMUST00000167199,0.10324388784515312,0.10373996512944547
ENSMUST00000169470,0.1177238216851872,0.12285098515687376
ENSMUST00000176383,0.19024838670417596,0.2687946966339144
ENSMUST00000176438,0.08162554862898712,0.07100195263634404
ENSMUST00000184666,0.029910648143757382,0.030590074591672192
ENSMUST00000186458,0.477510189853532,0.3934799222878938
ENSMUST00000191829,0.20142518606062942,0.0764398104586289
ENSMUST00000206034,0.784077166778745,0.20695093599918457
ENSMUST00000219723,0.1570224081693264,0.12231568249779207
ENSMUST00000234410,0.027150459690414862,0.07040687723575136
ENSMUST00000028689,0.15162781406464074,0.12786248217752286
ENSMUST00000044278,0.17958781696627993,0.6242030087505129
ENSMUST00000159359,0.27948392258308946,0.047221438709605455
ENSMUST00000160777,0.06045768405549394,0.07053911322297482
ENSMUST00000210209,1.1742918120186672,0.8287488752386934
ENSMUST00000060125,0.04040019511247497,0.06779245019570082
ENSMUST00000061601,0.11657350963503421,0.05620313456034353
ENSMUST00000095784,0.15798680513406033,0.13362985139698574
ENSMUST00000109191,0.03489944645124774,0.03773581700913136
ENSMUST00000139064,0.14889985909472384,0.013170547211649996
ENSMUST00000189828,0.38344944148404353,0.2706763292763579
ENSMUST00000022246,0.28870926122778023,0.1262774887365337
ENSMUST00000035471,0.10455255980871016,0.07319815630572746
ENSMUST00000058714,0.2525464966791015,0.1582393505557884
ENSMUST00000063918,0.04415298104813581,0.31170355040341263
ENSMUST00000105287,0.07653448608513853,0.10201007173536536
ENSMUST00000053017,0.06142266162635071,0.15361954080838755
ENSMUST00000078880,0.006058689781388615,0.10414591039127168
ENSMUST00000081654,0.08703292423744552,0.12340198367496545
ENSMUST00000093944,0.07241676095416337,0.10860309828038263
ENSMUST00000000033,0.07815985526992197,0.0628147981375359
ENSMUST00000016231,0.07167603274927264,0.043589653089981084
ENSMUST00000018614,0.1265838437245901,0.06280314006974957
ENSMUST00000039987,0.04855179135976884,0.4779801452879781
ENSMUST00000087176,1.7636733065281593,2.123324479520944
ENSMUST00000089215,0.024370232947386737,0.03687951935498067
ENSMUST00000169486,0.08988959260062052,0.030561510415297338
ENSMUST00000175898,0.06897180181193031,0.0527748704210591
ENSMUST00000176161,0.11422767707423191,0.11413244145018542
ENSMUST00000028389,0.03595909469467196,0.03277568997810311
ENSMUST00000032902,0.3912170932576456,0.40990088405226005
ENSMUST00000049272,0.06715554115851671,0.029563487327085716
ENSMUST00000050519,0.06897295556827486,0.04674034304673517
ENSMUST00000090473,0.09619222354177326,0.17065411936889643
ENSMUST00000109621,0.880156817552863,0.6084634018969391
ENSMUST00000114904,0.05998579470759449,0.06643016813305111
ENSMUST00000096012,0.09311507194580687,0.0562391501377933
ENSMUST00000173539,0.15859198869622848,0.08464511657090476
ENSMUST00000228307,0.05863852651601214,0.1833318275261735
ENSMUST00000230532,2.5383877500860668,1.7779534021066554
ENSMUST00000028188,0.3565949365299756,0.4092699351731806
ENSMUST00000064405,0.3927213266128262,0.6138441849780184
ENSMUST00000005815,0.1944992214213326,0.48792940570435406
ENSMUST00000027988,0.18961108913879451,0.07870756981979883
