,withNA,noNA
ENSMUST00000028118,0.051960790734407486,0.051960790734407486
ENSMUST00000028280,0.01710295124154002,0.01710295124154002
ENSMUST00000030676,0.27354016059972175,0.27354016059972175
ENSMUST00000047328,0.1444482912965822,0.1444482912965822
ENSMUST00000057021,0.12303363086805556,0.12303363086805556
ENSMUST00000090697,0.03927826095413097,0.03927826095413097
ENSMUST00000091554,0.033009457776728486,0.033009457776728486
ENSMUST00000162772,0.07318428433172564,0.07318428433172564
ENSMUST00000021284,0.3899507339857801,0.3899507339857801
ENSMUST00000022195,0.020663523418731067,0.020663523418731067
ENSMUST00000029876,0.3034196689993399,0.3034196689993399
ENSMUST00000030533,0.03224640508662039,0.03224640508662039
ENSMUST00000037974,0.2523426907662683,0.2523426907662683
ENSMUST00000058007,0.3498919528608916,0.3498919528608916
ENSMUST00000014777,0.04542170350659171,0.04542170350659171
ENSMUST00000023807,0.11361004844073348,0.11361004844073348
ENSMUST00000036060,0.037966169181972584,0.037966169181972584
ENSMUST00000123454,0.02579735904096535,0.02579735904096535
ENSMUST00000134921,0.03252402472946242,0.03252402472946242
ENSMUST00000155648,0.01799839068699081,0.01799839068699081
ENSMUST00000174661,0.08856037018913125,0.08856037018913125
ENSMUST00000203732,0.006727812775918995,0.006727812775918995
ENSMUST00000003754,0.04974003940063205,0.04974003940063205
ENSMUST00000021970,0.04521962284337097,0.04521962284337097
ENSMUST00000027991,0.02176861863946361,0.02176861863946361
ENSMUST00000032710,0.019591986532196362,0.019591986532196362
ENSMUST00000038364,0.028647954809274862,0.028647954809274862
ENSMUST00000039135,0.009339090972088487,0.009339090972088487
ENSMUST00000044624,0.0026884236066810584,0.0026884236066810584
ENSMUST00000053768,0.21019053354568748,0.21019053354568748
ENSMUST00000064770,0.33093623695726415,0.33093623695726415
ENSMUST00000067444,0.24043796849654042,0.24043796849654042
ENSMUST00000068581,1.0045763302685273,1.0045763302685273
ENSMUST00000095360,0.020148352030951337,0.020148352030951337
ENSMUST00000097648,0.039830375081723005,0.039830375081723005
ENSMUST00000111656,0.08500431035126359,0.08500431035126359
ENSMUST00000112335,0.8288560744118727,0.8288560744118727
ENSMUST00000112706,0.14035365465770866,0.14035365465770866
ENSMUST00000112832,0.15543295868881643,0.15543295868881643
ENSMUST00000113438,0.015406096285527426,0.015406096285527426
ENSMUST00000130300,0.057628189772248775,0.057628189772248775
ENSMUST00000142742,0.013360558494091816,0.013360558494091816
ENSMUST00000174353,0.662758190298223,0.662758190298223
ENSMUST00000196324,0.00888813759565003,0.00888813759565003
ENSMUST00000238946,1.0899780512644726,1.0899780512644726
ENSMUST00000001854,0.060844642247321015,0.060844642247321015
ENSMUST00000003351,0.06793658532478933,0.06793658532478933
ENSMUST00000004076,0.0317292873142321,0.0317292873142321
ENSMUST00000005493,1.334836186024329,1.334836186024329
ENSMUST00000005860,0.055640868267601916,0.055640868267601916
ENSMUST00000017637,0.04529500475389692,0.04529500475389692
ENSMUST00000022013,0.021020461593252663,0.021020461593252663
ENSMUST00000027451,0.01174328853708394,0.01174328853708394
ENSMUST00000027467,0.0503122632043895,0.0503122632043895
ENSMUST00000029948,0.07441994478985696,0.07441994478985696
ENSMUST00000034903,0.06094277974608642,0.06094277974608642
ENSMUST00000036019,0.36449204656721745,0.36449204656721745
ENSMUST00000036300,0.22568621498817673,0.22568621498817673
ENSMUST00000037623,0.0028332714057113244,0.0028332714057113244
ENSMUST00000038815,0.013189013323927738,0.013189013323927738
ENSMUST00000042744,1.050383456492483,1.050383456492483
ENSMUST00000044380,0.09499946643694179,0.09499946643694179
ENSMUST00000044828,0.27986401962593016,0.27986401962593016
ENSMUST00000045738,0.11008035430031114,0.11008035430031114
ENSMUST00000050958,0.1488144451449919,0.1488144451449919
ENSMUST00000052907,0.02067184695813779,0.02067184695813779
ENSMUST00000053764,0.033238491224667696,0.033238491224667696
ENSMUST00000054351,0.0963074612514756,0.0963074612514756
ENSMUST00000054883,0.16961538249196537,0.16961538249196537
ENSMUST00000059562,0.4559488822276646,0.4559488822276646
