,withNA,noNA
ENSMUST00000028118,0.4347231624045666,0.3944099076230677
ENSMUST00000028280,0.026913392483004228,0.03453072784910583
ENSMUST00000030676,0.07504162459262015,0.08462506336448669
ENSMUST00000047328,0.18315594061950716,0.15962286260078248
ENSMUST00000057021,0.2625146073471905,0.24994770699277807
ENSMUST00000090697,0.10936904580607562,0.055514402169900855
ENSMUST00000091554,0.1277315106312157,0.4403652831761704
ENSMUST00000162772,0.0559562312388769,0.06602923346468627
ENSMUST00000021284,0.8263127506403537,0.5040071176008847
ENSMUST00000022195,0.15308124814064014,0.1351827302861117
ENSMUST00000029876,0.5116351468046053,0.7287000656753752
ENSMUST00000030533,0.0555000590790921,0.09887696337558775
ENSMUST00000037974,0.10261159810152833,0.056478934384464614
ENSMUST00000058007,0.13390272327940841,0.31618566908428847
ENSMUST00000014777,0.06316049556402686,0.08641186924937594
ENSMUST00000023807,0.06058553643010554,0.5488314064832696
ENSMUST00000036060,0.16468625720521146,0.0554458398494235
ENSMUST00000123454,0.07259403194630107,0.3500583286335539
ENSMUST00000134921,0.11538857470109738,0.06658259726178288
ENSMUST00000155648,0.056577633023679116,0.14618521707673016
ENSMUST00000174661,0.06083390033443801,0.1020806584922821
ENSMUST00000203732,0.05899248392830088,0.0662860488785614
ENSMUST00000003754,0.04708962644538792,0.11575891189326519
ENSMUST00000021970,0.07766032975104219,0.11061070920569434
ENSMUST00000027991,0.10690051968759062,0.17002385274609091
ENSMUST00000032710,0.2287698984272247,0.18201821546496763
ENSMUST00000038364,0.18371260415096144,0.04368420074264766
ENSMUST00000039135,0.10320135867331623,0.03812672526404582
ENSMUST00000044624,0.04438636739766666,0.04025346921263384
ENSMUST00000053768,0.043528339867762465,0.02796759884831878
ENSMUST00000064770,0.10365027757972857,0.11017042429918243
ENSMUST00000067444,0.2718486951261763,0.41254581782520056
ENSMUST00000068581,0.12458652810405356,0.05918850756996699
ENSMUST00000095360,0.15065945075612508,0.11922187749777949
ENSMUST00000097648,1.1013002862439891,1.360279763817064
ENSMUST00000111656,0.07830167707530435,0.04712591125420263
ENSMUST00000112335,0.18234607851247445,0.16166380052681587
ENSMUST00000112706,0.059840740986476834,0.1707821902490816
ENSMUST00000112832,0.14174834141441944,0.05174621800431603
ENSMUST00000113438,0.11115829680033466,0.1272871699159065
ENSMUST00000130300,0.3819812036358642,0.20877341315348513
ENSMUST00000142742,0.058349055782256236,0.29519714429424665
ENSMUST00000174353,0.2710620850931967,0.39036721721826195
ENSMUST00000196324,0.808909029836849,0.4799126228031776
ENSMUST00000238946,0.07035067010365655,0.24162081317011153
ENSMUST00000001854,0.5362425487644299,0.20426961014430403
ENSMUST00000003351,0.08871298177832611,0.11631000992268936
ENSMUST00000004076,0.10376591982539997,0.22354729823420547
ENSMUST00000005493,0.2222701716335791,0.43520500098846515
ENSMUST00000005860,0.050381727284104456,0.20894494589816087
ENSMUST00000017637,0.08274958835546788,0.14391946582140186
ENSMUST00000022013,0.4092778577229042,0.05442458147672993
ENSMUST00000027451,0.07468813741114474,0.029778163469507728
ENSMUST00000027467,0.25743285875404603,0.2287090994128436
ENSMUST00000029948,0.2567087384419034,0.18991065139814728
ENSMUST00000034903,0.10065600915259801,0.05528732940507929
ENSMUST00000036019,0.22081220188957848,0.06563035815488351
ENSMUST00000036300,0.3392585154630283,0.255779870638411
ENSMUST00000037623,0.046246923845392585,0.04795854742456204
ENSMUST00000038815,0.056677325455773794,0.26538235282283795
ENSMUST00000042744,0.220397339603752,0.5893578991155148
ENSMUST00000044380,0.38338033002580246,0.04462004473244125
ENSMUST00000044828,0.04846077318912996,0.16271554060159402
ENSMUST00000045738,0.03288293440193541,0.09501337703268926
ENSMUST00000050958,0.3445901362338906,0.07814045159663312
ENSMUST00000052907,0.5319468546673144,0.13593359625952645
ENSMUST00000053764,0.1342375095441248,0.005153206173511454
ENSMUST00000054351,0.6412637828964483,0.3851751140074701
ENSMUST00000054883,0.29871034672748803,0.2278419699411451
ENSMUST00000059562,0.1591040359158387,0.09102161270413253
ENSMUST00000062528,0.01571295568139029,0.05680893815894404
ENSMUST00000063278,0.04818075019136858,0.1486518028681305
ENSMUST00000070748,0.35265759479145353,0.20639505957195312
ENSMUST00000077962,0.1725605303981342,0.254747897721756
ENSMUST00000084615,0.08483744742508562,0.07726317699303173
ENSMUST00000093852,0.12417899580013235,0.07774326832535151
