,Lipid,R2_mean,MAPE_mean
0,LPC O-16;2,0.4964,0.3584
1,LPC 16;0_dup,0.154,0.3576
2,LPC O- 18;3,0.3109,0.3131
3,LPC O-18;2,0.2692,0.2819
4,LPC O-16;2_dup,0.451,0.3096
5,LPC 15;1,0.6229,0.7843
6,LPC 18;1,0.2957,0.338
7,LPC 18;0_dup,0.2431,0.3471
8,LPC 16;0,0.3879,0.3658
9,LPC O-18;3,0.2274,0.5598
10,LPC O-18;2_dup,0.187,0.5848
11,LPC 18;1_dup,0.3456,0.3134
12,LPC 18;0,0.3351,0.2719
13,LPC 20;4,0.3594,0.3587
14,Cer 36;1,0.0508,0.5982
15,LPC 22;6,0.3918,0.427
16,Cer 40;2,0.4465,0.5756
17,Cer 42;2,0.438,0.5943
18,PE(30;1) ,0.198,0.8008
19,HexCer(d32;2) ,0.5845,0.3763
20,PA(34;2) ,0.518,0.2581
21,PE(32;1) _dup,0.3575,0.5956
22,PE(32;1) ,0.4073,0.5139
23,PA(34;1),0.6763,0.3496
24,PG(30;1) _dup,0.4877,0.2951
25,PG(30;1) ,0.5279,0.2892
26,LPE(34;6) ,0.322,0.5706
27,PC 31;0_dup,0.0793,0.9765
28,PA(P-38;6) ,0.1224,0.8745
29,SM 36;1,0.3611,0.4727
30,PC 32;1_dup,0.2966,0.3419
31,PC 32;0,0.4122,0.4221
32,PA 36;4,0.4655,0.3838
33,PI-Cer(t28;0) _dup,0.2506,0.8655
34,PA(36;3) ,0.3023,0.2686
35,PI-Cer(t30;2) ,0.187,0.5308
36,PA 36;2,0.5624,0.3106
37,PI-Cer(t30;1) _dup,0.5377,0.2787
38,PE(34;1) ,0.0899,0.9468
39,PA 36;1,0.4001,0.2332
40,PA 36;1_dup,0.5103,0.2882
41,SM 34;1,0.3868,0.9414
42,PI-Cer(t30;0) ,0.238,0.4047
43,PI-Cer(t30;0) _dup,0.4337,0.2665
44,PC 31;0,0.3543,0.7156
45,PC(30;0) ,0.4099,0.2468
46,PG 32;0,0.2673,0.3896
47,PC 33;1,0.1285,1.1384
48,PC 33;0,0.4797,0.5082
49,PI-Cer(t28;0) ,0.4406,0.3615
50,SM(d36;1) ,0.6877,0.4391
51,PC(32;1) ,0.6096,0.3052
52,PE-Cer(d38;1) ,0.3055,0.8519
53,PE 34;1,0.2345,0.2852
54,PC 34;2,0.1749,0.4308
55,PC 34;1,0.2288,0.4295
56,PC 34;0,0.1798,0.3568
57,PC 34;0_dup,0.2781,0.4037
58,PI-Cer(t30;0) _dup,0.056,0.9809
59,PE 38;6,0.2317,1.1107
60,PA 38;3,0.318,0.235
61,PI-Cer(t32;2) ,0.2806,0.26
62,PE(36;2) ,0.0677,1.0519
63,PS(O-34;0(OH)) ,0.5677,0.65
64,SM(d36;2) ,0.6902,0.4003
65,PA 39;1,0.5343,0.6501
66,PI-Cer(t32;1) ,0.0887,0.8545
67,PI-Cer(t32;1) _dup,0.5129,0.2773
68,PE O-36;2,0.3455,0.5326
69,PE 38;4,0.5144,0.4746
70,PA(38;1) ,0.3458,0.3825
71,SM 36;1_dup,0.6558,0.5688
72,PC 32;1,0.6564,0.3406
73,PE 36;0,0.6433,0.5083
74,LBPA(34;1) ,0.6096,0.2978
75,PC 32;0_dup,0.6889,0.4836
76,PG(34;0) ,0.6862,0.4724
77,PC 35;1,0.3645,0.4869
78,PA 40;4,0.5709,0.3309
79,PC 35;0,0.2609,0.7974
80,PI-Cer(t30;1) ,0.3714,0.3406
81,PE 36;4,0.3002,0.3526
82,PI-Cer(t30;0) _dup,0.2433,0.5448
83,PE 36;3,0.1557,0.9326
84,PE 36;2,0.3378,0.3268
85,HexCer 36;1,0.5122,0.5894
86,PC 34;1_dup,0.6505,0.3114
87,HexCer 40;2,0.5046,0.7928
88,PE O-39;7,0.3467,0.2923
89,CerP(t42;1) ,0.4062,0.2743
90,PC 34;0_dup,0.5666,0.2911
91,PE 38;6_dup,0.408,0.7139
92,PE O-39;6,0.0899,0.921
93,PE(36;0) ,0.3869,0.2993
94,PC 36;2,0.2389,0.3618
95,PA 40;6,0.2563,0.7719
96,PA 40;6_dup,0.4984,0.3564
97,PC 36;1_dup,0.4116,0.4697
98,PA(40;5) ,0.5398,0.3614
99,PI-Cer(t32;1) _dup,0.4985,0.323
100,PE O-38;5_dup,0.0858,0.9313
101,PE 38;4_dup,0.473,0.515
102,PE 40;6_dup,0.2742,1.4422
103,PG(36;1(OH)) ,0.2248,1.5774
104,PE 37;2,0.428,0.3303
105,PE 40;4,0.2759,0.5089
106,SM 38;1,0.5649,0.4905
107,PC 34.1,0.579,0.4856
108,PG(36;1) ,0.5755,0.4588
109,PE O-40;6,0.5251,0.3302
110,PE O-40;6_dup,0.5957,0.4261
111,PE 38;6_dup,0.5838,0.4572
112,PC 37;1,0.1973,0.5548
113,PG(34;1(OH)) ,0.5297,0.3838
114,PA 42;4,0.2956,0.5119
115,PE O-38;5,0.171,0.3171
116,PC 36;4,0.6424,0.425
117,PI-Cer(t32;1) _dup,0.1662,0.8803
118,PE 38;4_dup,0.4792,0.5009
119,PC 38;6,0.3967,0.4375
120,PC 36.2,0.3648,0.2833
121,HexCer 40;0,0.4815,0.5721
122,PC 35;2,0.368,0.7156
123,HexCer 38;1,0.5552,0.7122
124,PC 36;1,0.4564,0.3051
125,PA(42;8) ,0.3536,0.4456
126,PE(40;7) ,0.2414,0.8995
127,PC 35;1_dup,0.4709,0.2742
128,PA 42;7,0.4224,0.4032
129,SM 42;2,0.3575,0.6431
130,PE(P-40;6) ,0.2352,0.8447
131,PE 40;6,0.4887,0.4628
132,PG(36;1(OH)) _dup,0.4155,0.5353
133,PE(O-40;6) ,0.1508,0.9582
134,PE O-41;11,0.3411,0.3805
135,PC 36;4_dup,0.6729,0.5736
136,PE(42;6) ,0.1864,0.886
137,PS(38;0) ,0.6048,0.6292
138,PG(38;4) ,0.6602,0.5098
139,PC O-39;9,0.5808,0.369
140,PC 36;3,0.3126,0.3193
141,HexCer 40;1,0.6002,0.8744
142,PG(38;3) ,0.2827,0.3714
143,PE(40;9) ,0.5658,0.4975
144,PE O-42;8,0.4013,0.3279
145,PG(38;2) ,0.3699,0.276
146,SM 40;1,0.5302,0.8907
147,PE(40;8) ,0.1051,0.9737
148,PC 36;1_dup,0.5352,0.4162
149,PG(38;1) ,0.5233,0.3605
150,PE 40;7,0.5381,0.4058
151,PS 36;1,0.4772,0.7268
152,PC 38;6_dup,0.607,0.3912
153,PE 40;6_dup,0.517,0.6587
154,PC 38;5,0.5176,0.4481
155,PG(36;1(OH)) _dup,0.5,0.5503
156,PC 38;4_dup,0.5932,0.393
157,HexCer 42;2,0.6153,0.9424
158,PE(40;4) ,0.3656,0.3156
159,Hex2Cer 32;1,0.3366,0.661
160,PC 40;6,0.2732,0.5225
161,SM 42;2_dup,0.4056,0.829
162,HexCer 40;2;O3,0.5456,0.6749
163,PI-Cer(d38;0) ,0.5962,1.9188
164,HexCer(t40;0) ,0.553,0.6569
165,HexCer(t40;0) _dup,0.5744,0.7261
166,SM(t40;1) ,0.4066,0.5596
167,PC 38;6_dup,0.626,0.5694
168,PG(40;6) ,0.613,0.4912
169,PC(38;5) ,0.5097,0.455
170,PC(38;5) _dup,0.572,0.4912
171,PS(40;1) ,0.5677,0.5835
172,PG(40;5) ,0.5494,0.4141
173,PC 38;4,0.6063,0.5323
174,HexCer 42;2_dup,0.6257,2.3017
175,HexCer(t42;2) ,0.5743,0.6119
176,PG(40;4) ,0.5953,0.4771
177,PS 38;4,0.4338,0.7402
178,PC 38;3,0.5236,0.3663
179,HexCer 42;1,0.5697,0.5993
180,HexCer 42;1_dup,0.6062,1.3596
181,PA(48;11) ,0.2861,0.7258
182,SM 42;2_dup,0.4917,0.7039
183,PC 38;2,0.5725,0.4296
184,PE(40;2(OH)) ,0.3186,0.68
185,PC 38;1,0.6173,0.5027
186,PG(40;1) ,0.5968,0.5218
187,PC 40;6_dup,0.446,0.4152
188,HexCer 42;2;O3,0.6033,1.4047
189,HexCer 42;1;O3,0.5925,1.8648
190,PGP(34;1) ,0.309,0.697
191,HexCer(t42;0) ,0.5499,0.6308
192,SM(t42;1) ,0.2918,0.6449
193,PC(40;7) ,0.4681,0.4344
194,PC 40;6_dup,0.5046,0.5758
195,PG(42;6) ,0.484,0.4943
196,Hex2Cer 32;0,0.351,0.6623
197,SHexCer 38;1;3,0.31,0.4792
198,PE(44;11(OH)) ,0.0741,0.9612
199,PC(40;4) ,0.4059,0.3594
200,PS(40;4) ,0.1013,0.9791
201,PIP(O-36;5) ,0.1468,0.9205
